DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,"1,2,4,5-TETRABROMOBENZENE (1,2,4,5-TBB)",1-METHYLNAPHTHALENE,2-CHLORONAPHTHALENE,2-METHYLNAPHTHALENE,7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE),ACENAPHTHENE,ACENAPHTHYLENE,ALDRIN,ALKALINITY TOTAL CACO3,ALPHA-BENZENE HEXACHLORIDE OR ALPHA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH),ALPHA-CHLORDANE,ALPHA-ENDOSULFAN,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA DISSOLVED,AMMONIA UN-IONIZED (CALCD.),ANTIMONY DISSOLVED,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC TOTAL,B-HEXACHLOROCYCLOHEXANE (B-HCH),BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BENZO(A)ANTHRACENE,BENZO(A)PHENANTHRENE OR CHRYSENE,BENZO(A)PYRENE,BENZO(B)FLUORANTHENE,BENZO(E)PYRENE,"BENZO(G,H,I)PERYLENE",BENZO(K)FLUORANTHENE,BENZOPHENANTHRENE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BETA-ENDOSULFAN,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DIOXIDE FREE (CALCD.),CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON PARTICULATE ORGANIC,CARBON TOTAL ORGANIC,CARBON TOTAL ORGANIC (CALCD.),CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM TOTAL,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CIS-NONACHLOR,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DELTA-BENZENE HEXACHLORIDE OR DELTA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH),"DIBENZO(A,H)ANTHRACENE OR DIBENZ(A,H)ANTHRACENE",DIBENZOTHIOPHENE (DBT),DIELDRIN,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ENDRIN,ENDRIN KETONE AS A SURROGATE,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FLUORANTHENE,FLUORENE,FLUORENE-D10,FLUORIDE DISSOLVED,GADOLINIUM DISSOLVED,GALLIUM DISSOLVED,GALLIUM TOTAL,GAMMA-BENZENE HEXACHLORIDE OR GAMMA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH) OR LINDANE,GAMMA-CHLORDANE,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS NON-CARBONATED (CALCD.),HARDNESS TOTAL (CALCD.) CACO3,HEPTACHLOR,HEPTACHLOR EPOXIDE,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HOLMIUM DISSOLVED,HOLMIUM TOTAL,HYDROXIDE (CALCD.),INDENE,"INDENO(1,2,3-C,D)PYRENE",INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MERCURY TOTAL,MIREX,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NAPHTHALENE,NAPHTHALENE-D8,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM TOTAL,NITRATE (AS N),NITRATE AND NITRITE (AS N),NITRITE (AS N),NITRITE AND NITRATE UNFILTERED,NITROGEN DISSOLVED NITRITE,NITROGEN KJELDAHL TOTAL,NITROGEN PARTICULATE,NITROGEN TOTAL,NITROGEN TOTAL (CALCD.),NITROGEN TOTAL DISSOLVED,"O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDE (2,4'-DDE)","O,P'-DDT (2,4'-DDT)","OIL AND GREASE, VISIBLE",OXYCHLORDANE,"P,P'-DDE (4,4'-DDE)","P,P'-DDT (4,4'-DDT)","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-METHOXYCHLOR (METHOXYCHLOR)",P-NAPHTHALENE,PENTACHLOROANISOLE,PENTACHLOROBENZENE,PERYLENE,PERYLENE-D12,PH,PH (FIELD),PHENANTHRENE,PHOSPHORUS PARTICULATE (CALCD.),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM FILTERED,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,PYRENE-D10,RESIDUE FILTERABLE,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SATURATION INDEX (CALCD.),SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM TOTAL,SILICA SOLUBLE REACTIVE,SILVER DISSOLVED,SILVER TOTAL,SIO2,SODIUM ADSORPTION RATIO (CALCD.),SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM FILTERED,SODIUM PERCENTAGE (CALCD.),SODIUM TOTAL,SPECIFIC CONDUCTANCE,STABILITY INDEX (CALCD.),STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE DISSOLVED,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,TETRAHYDRONAPHTHALENE,THALLIUM DISSOLVED,THALLIUM TOTAL,THIOCYANATE,TIN DISSOLVED,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.),TRANS-NONACHLOR,TUNGSTEN DISSOLVED,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2011-04-26 17:08:00,2011PN010007,NW06MA0001,,,,,,,,,9.4,,,,6.0,,9.4,0.03,,0.125,0.080,0.14,0.12,,22.2,,23.6,,,,,,,,,0.005,,0.004,,,0.004,0.003,4.8,,4.4,,0.103,,0.112,2.71,,,1.319,,4.8,0.615,,,,0.035,0.042,0.002,0.001,2.50,0.17,,0.23,,0.016,,0.017,,5,,1.42,,1.44,,,,,,,,0.01,,,,,,,,0.17,,0.001,0.002,,,,,,,2.678,12.078,,,,,,,,,,,,,,11.6,,21.2,0.039,0.047,0.236,,0.307,0.93,,0.99,,,1.29,,,0.73,,1.28,,,0.050,,0.056,,,,,0.29,,0.32,0.001,0.001,,,,,,,0.093,0.66,,0.65,,,,,,,,,,,,,,,7.14,,,,0.02,0.01,0.001,0.001,,,0.76,,,,,10,3,0.936,0.964,,,,,,,,0.02,0.02,,0.001,0.001,0.40,0.14,,,1.12,15.742,,32.1,,18.8,,20.1,0.69,,,,,,,0.005,0.001,,0.051,0.071,,,15.11,,0.015,0.037,0.50,0.0456,0.0455,0.022,,0.055,,,0.030,0.032,5.1,,5.3,,
2011-06-19 08:27:00,2011PN010055,NW06MA0001,,,,,,,,,8.7,,,,5.7,,6.3,0.01,,0.089,0.005,0.10,0.11,,19.4,,20.2,,,,,,,,,0.005,,0.005,,,0.001,0.001,3.6,,3.4,,0.002,,0.001,2.42,,,1.892,,3.1,0.206,,,,0.045,0.051,0.001,0.001,1.69,0.04,,0.04,,0.012,,0.010,,5,24,0.31,,0.29,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.001,,,,,,,1.83,10.53,,,,,,,,,,,,,,6.7,,9.5,0.046,0.049,0.005,,0.005,0.84,,0.82,,,1.09,,,1.97,,2.36,,,0.041,,0.045,,,,,0.17,,0.15,0.001,0.001,,,,,,,0.023,0.20,,0.19,,,,,,,,,,,,,,,6.95,7.78,,,0.02,0.03,0.001,0.001,,,0.35,,,,,10,4,0.723,0.737,,,,,-3.788,,,0.01,0.02,,0.001,0.001,0.37,0.08,,,0.59,10.474,,24.5,14.526,16.7,,16.6,0.63,,,1.35,,,,0.002,0.003,,0.006,0.005,,,12.36,,0.001,0.001,0.29,0.0446,0.0453,0.030,,0.033,,,0.032,0.033,0.3,,0.2,,
2011-09-01 16:20:00,2011PN010077,NW06MA0001,,,,,,,,,6.7,,,,5.0,,6.1,0.01,,0.056,0.006,0.10,0.10,,18.1,,18.7,,,,,,,,,0.004,,0.005,,,0.001,0.001,3.0,,3.5,,0.013,,0.001,2.38,,,1.007,,3.4,0.298,,,,0.034,0.059,0.002,0.002,1.45,0.04,,0.04,,0.008,,0.010,,5,15,0.25,,0.26,,,,,,,,0.01,,,,,,,,0.04,,0.001,0.002,,,,,,,3.689,10.389,,,,,,,,,,,,,,6.7,,14.6,0.039,0.053,0.008,,0.005,0.81,,0.84,,,1.08,,,0.54,,2.88,,,0.041,,0.041,,,,,0.24,,0.14,0.001,0.001,,,,,,,0.040,0.20,,0.20,,,,,,,,,,,,,,,7.11,5.64,,,0.01,0.01,0.001,0.001,,,0.37,,,,,26,4,0.751,0.775,,,,,-3.428,,,0.02,0.01,,0.001,0.001,0.27,0.09,,,0.64,11.368,,26.0,13.966,17.4,,17.5,0.70,,,10.5,,,,0.001,0.001,,0.005,0.005,,,10.91,,0.001,0.001,0.45,0.0403,0.0430,0.040,,0.019,,,0.027,0.033,1.7,,0.3,,
2012-04-18 16:05:00,2012PN010005,NW06MA0001,,,,,,,,,9.1,,,,9.7,,12.6,0.02,,0.125,0.105,0.14,0.15,,24.6,,24.7,,,,,,,,,0.006,,0.007,,,0.007,0.007,4.3,,4.2,,0.111,,0.107,2.63,,,2.17,,4.6,,,,,0.061,0.071,0.002,0.002,1.59,0.67,,0.84,,0.019,,0.021,,11,,2.58,,1.13,,,,,,,,0.01,,,,,,,,0.05,,0.002,0.002,,,,,,,2.531,11.631,,,,,,,,,,,,,,12.9,,17.6,0.060,0.066,0.383,,0.555,1.09,,1.05,,,1.23,,,0.69,,0.95,,,0.065,,0.066,,,,,0.31,,0.33,0.001,0.001,,,,,,,,0.50,,0.47,,,,,,,,,,,,,,,6.91,,,,0.008,0.004,0.001,0.001,,,0.49,,,,,16,3,0.909,0.893,,,,,,,,0.02,0.02,,0.002,0.003,0.40,0.09,,,0.67,10.633,,29.9,,19.0,,18.5,0.54,,,,,,,0.002,0.001,,0.036,0.046,,,13.01,,0.015,0.006,0.44,0.0574,0.0587,0.063,,0.073,,,0.048,0.049,7.2,,7.1,,
2012-04-18 16:10:00,2012PN010003,NW06MA0001,,,,,,,,,7.9,,,,9.9,,12.3,0.02,,0.115,0.113,0.13,0.15,,23.9,,24.7,,,,,,,,,0.006,,0.006,,,0.005,0.008,4.2,,4.7,,0.119,,0.117,2.81,,,1.841,,4.4,,,,,0.063,0.068,0.001,0.002,1.83,0.71,,0.83,,0.020,,0.021,,10,,1.93,,1.11,,,,,,,,0.01,,,,,,,,0.05,,0.002,0.002,,,,,,,4.551,12.451,,,,,,,,,,,,,,12.9,,17.9,0.059,0.068,0.400,,0.541,1.01,,1.03,,,1.32,,,0.71,,1.01,,,0.058,,0.063,,,,,0.31,,0.34,0.001,0.001,,,,,,,,0.50,,0.48,,,,,,,,,,,,,,,6.92,,,,0.042,0.004,0.001,0.001,,,0.53,,,,,12,3,0.874,0.879,,,,,,,,0.01,0.02,,0.003,0.003,0.56,0.09,,,0.74,10.929,,28.2,,18.8,,18.8,0.64,,,,,,,0.001,0.001,,0.041,0.050,,,13.17,,0.003,0.005,0.53,0.0579,0.0590,0.092,,0.080,,,0.047,0.049,7.9,,7.7,,
2012-04-18 16:12:00,2012PN010002,NW06MA0001,,,,,,,,,8.4,,,,10.7,,15.7,0.01,,0.144,0.167,0.12,0.14,,24.1,,25.2,,,,,,,,,0.007,,0.006,,,0.006,0.014,3.9,,4.1,,0.140,,0.176,2.50,,,1.87,,4.1,0.575,,,,0.062,0.074,0.002,0.003,1.78,0.88,,1.37,,0.019,,0.030,,11,72,2.14,,1.77,,,,,,,,0.01,,,,,,,,0.05,,0.002,0.004,,,,,,,2.906,11.306,,,,,,,,,,,,,,13.5,,21.9,0.058,0.065,0.612,,0.991,1.06,,1.06,,,1.23,,,0.74,,1.16,,,0.062,,0.076,,,,,0.35,,0.40,0.001,0.001,,,,,,,0.143,0.34,,0.33,,,,,,,,,,,,,,,6.94,7.48,,,0.004,0.003,0.001,0.001,,,0.53,,,,,10,3,0.928,0.969,,,,,,,,0.01,0.02,,0.003,0.006,0.49,0.09,,,0.66,10.705,,27.6,,18.4,,18.9,0.61,,,0,,,,0.001,0.001,,0.048,0.088,,,12.84,,0.004,0.008,0.50,0.0572,0.0600,0.076,,0.128,,,0.047,0.050,9.9,,12.8,,
2012-06-17 13:35:00,2012PN010021,NW06OA0001,,,,,,,,,1.2,,,,22.2,,35.0,0.01,,0.070,0.011,0.23,0.16,,3.20,,3.38,,,,,,,,,0.008,,0.013,,,0.001,0.001,0.5,,0.9,,0.134,,0.029,0.57,,,1.736,,2.1,0.238,,,,0.992,1.53,0.002,0.003,1.04,0.09,,0.07,,0.064,,0.075,,9,,2.38,,0.63,,,,,,,,0.01,,,,,,,,0.02,,0.017,0.024,,,,,,,0.923,2.123,,,,,,,,,,,,,,14.1,,25.3,0.676,0.971,0.186,,0.354,0.21,,0.29,,,0.17,,,8.95,,9.69,,,0.033,,0.030,,,,,0.34,,0.31,0.001,0.002,,,,,,,0.124,0.13,,0.13,,,,,,,,,,,,,,,6.14,6.69,,,0.003,0.009,0.001,0.001,,,0.31,,,,,10,3,1.14,1.22,,,,,-6.067,,,0.02,0.02,,0.001,0.002,0.95,0.23,,,0.78,40.257,,7.6,18.274,3.77,,3.89,0.55,,,1.5,,,,0.004,0.005,,0.012,0.007,,,5.09,,0.003,0.001,0.38,0.251,0.518,0.083,,0.038,,,0.174,0.259,5.3,,3.3,,
2012-08-24 09:55:00,2012PN010065,NW06MA0001,,,,,,,,,7.8,,,,7.3,,12.2,0.005,,0.034,0.010,0.09,0.10,,18.1,,18.6,,,,,,,,,0.005,,0.012,,,0.001,0.001,2.7,,3.2,,0.001,,0.017,2.46,,,0.931,,4.2,0.365,,,,0.043,0.084,0.001,0.002,1.31,0.06,,0.07,,0.008,,0.017,,5,,0.94,,0.61,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.009,,,,,,,2.624,10.424,,,,,,,,,,,,,,10.6,,26.7,0.048,0.075,0.009,,0.029,0.82,,0.81,,,1.04,,,0.52,,4.42,,,0.039,,0.049,,,,,0.23,,0.21,0.001,0.001,,,,0.01,0.01,,0.049,0.24,,0.21,,,,,,,,,,,,,,,7.21,,,,0.006,0.003,0.001,0.001,,,0.41,,,,,22,3,0.713,0.768,,,,,-3.248,,,0.02,0.01,,0.001,0.001,0.23,0.08,,,0.59,10.499,,24.8,13.707,15.5,,15.1,0.62,,,10.5,,,,0.001,0.001,,0.005,0.005,,,11.34,,0.001,0.001,0.62,0.0461,0.0499,0.033,,0.039,,,0.035,0.046,0.2,,1.3,,
2012-08-25 09:55:00,2012PN010064,NW06OA0001,,,,,,,,,1.9,,,,14.5,,17.4,0.005,,0.040,0.010,0.05,0.05,,2.77,,2.86,,,,,,,,,0.004,,0.005,,,0.001,0.001,1.1,,0.9,,0.010,,0.023,0.75,,,1.07,,1.6,0.234,,,,0.750,0.881,0.002,0.002,0.90,0.05,,0.05,,0.010,,0.009,,5,,1.30,,0.37,,,,,,,,0.01,,,,,,,,0.02,,0.015,0.015,,,,,,,0.755,2.655,,,,,,,,,,,,,,8.7,,15.6,0.619,0.732,0.024,,0.034,0.20,,0.22,,,0.19,,,0.98,,1.38,,,0.032,,0.035,,,,,0.19,,0.18,0.001,0.001,,,,0.01,0.01,,0.090,0.14,,0.13,,,,,,,,,,,,,,,6.54,,,,0.003,0.003,0.001,0.001,,,0.25,,,,,10,3,1.01,1.05,,,,,-5.117,,,0.01,0.01,,0.001,0.001,1.05,0.20,,,0.74,35.128,,10.2,16.775,3.88,,3.90,0.62,,,8.1,,,,0.002,0.002,,0.005,0.005,,,5.64,,0.001,0.001,0.42,0.139,0.143,0.023,,0.045,,,0.156,0.176,0.9,,1.6,,
2013-04-26 16:15:00,2013PN010004,NW06MA0001,,,,,,,,,8.2,,,,6.8,,7.2,0.012,,0.033,0.042,0.10,0.12,,19.9,,20.6,,,,,,,,,0.005,,0.004,,,0.001,0.001,3.5,,4.3,,0.044,,0.041,2.41,,,2.246,,4.8,0.185,,,,0.032,0.038,0.002,0.002,1.35,0.10,,0.12,,0.010,,0.012,,5,21,0.93,,0.55,,,,,,,,0.01,,,,,,,,0.05,,0.001,0.002,,,,,,,2.388,10.588,,,,,,,,,,,,,,4.4,,8.4,0.035,0.040,0.077,,0.070,0.85,,0.91,,,1.11,,,0.49,,0.85,,,0.052,,0.047,,,,,0.23,,0.24,0.001,0.001,,,,,,,0.052,0.28,,0.29,,,,,,,,,,,,,,,6.85,6.32,,,0.007,0.002,0.001,0.001,0.50,,,,,,,16,3,0.846,0.861,,,,,-3.95,,,0.11,0.11,0.35,0.002,0.002,,0.09,0.67,,,11.497,,27.2,14.75,16.7,,17.5,0.65,,,0.4,,,,0.001,0.001,,0.045,0.049,,,11.96,,0.002,0.003,0.29,0.0409,0.0435,0.045,,0.071,,,0.026,0.031,2.9,,3.1,,
2013-06-18 09:45:00,2013PN010017,NW06MA0001,,,,,,,,,6.8,,,,11.1,,9.3,0.005,,0.049,0.020,0.19,0.13,,16.7,,17.2,,,,,,,,,0.004,,0.005,,,0.001,0.001,3.0,,2.9,,0.053,,0.046,2.25,,,1.906,,3.8,0.315,,,,0.071,0.085,0.002,0.001,1.23,0.16,,0.08,,0.018,,0.020,,5,14,1.09,,0.99,,,,,,,,0.01,,,,,,,,0.06,,0.002,0.003,,,,,,,2.729,9.529,,,,,,,,,,,,,,14.6,,19.6,0.063,0.076,0.257,,0.115,0.78,,0.74,,,0.95,,,4.03,,5.02,,,0.054,,0.046,,,,,0.30,,0.31,0.001,0.001,,,,,,,0.060,0.24,,0.25,,,,,,,,,,,,,,,6.84,7.67,,,0.008,0.002,0.001,0.001,0.39,,,,,,,48,3,0.755,0.834,,,,,-3.996,,,0.07,0.02,0.38,0.002,0.001,,0.09,0.64,,,12.198,,24.4,14.832,15.4,,15.6,0.67,,,2.4,,,,0.001,0.001,,0.020,0.007,,,10.59,,0.001,0.006,1.10,0.0406,0.0417,0.067,,0.041,,,0.036,0.040,10.8,,4.4,,
2013-06-18 09:50:00,2013PN010018,NW06MA0001,,,,,,,,,7.4,,,,6.8,,16.9,0.005,,0.031,0.057,0.12,0.26,,16.8,,17.6,,,,,,,,,0.005,,0.005,,,0.001,0.001,3.0,,2.7,,0.029,,0.064,2.26,,,2.223,,3.7,0.416,,,,0.068,0.109,0.001,0.003,1.23,0.11,,0.30,,0.014,,0.029,,5,,0.86,,0.90,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.005,,,,,,,2.154,9.554,,,,,,,,,,,,,,11.6,,35.4,0.063,0.089,0.077,,0.707,0.79,,0.78,,,0.95,,,3.51,,5.20,,,0.049,,0.068,,,,,0.24,,0.35,0.001,0.001,,,,,,,0.066,0.23,,0.22,,,,,,,,,,,,,,,6.81,,,,0.002,0.002,0.001,0.001,0.39,,,,,,,42,3,0.751,0.780,,,,,,,,0.07,0.02,0.38,0.001,0.004,,0.09,0.64,,,12.171,,24.3,,14.8,,15.1,0.67,,,,,,,0.002,0.002,,0.005,0.050,,,10.96,,0.005,0.001,0.39,0.0425,0.0433,0.051,,0.071,,,0.034,0.044,5.1,,8.8,,
2013-06-18 09:55:00,2013PN010019,NW06MA0001,,,,,,,,,7.0,,,,6.9,,9.0,0.005,,0.033,0.015,0.11,0.15,,16.8,,17.4,,,,,,,,,0.005,,0.005,,,0.001,0.001,3.4,,3.3,,0.013,,0.016,2.32,,,1.962,,3.9,0.564,,,,0.067,0.085,0.001,0.002,1.23,0.09,,0.11,,0.013,,0.018,,5,,1.02,,0.45,,,,,,,,0.01,,,,,,,,0.06,,0.002,0.003,,,,,,,2.745,9.745,,,,,,,,,,,,,,10.8,,20.5,0.061,0.075,0.039,,0.124,0.79,,0.79,,,0.96,,,3.44,,4.55,,,0.040,,0.043,,,,,0.20,,0.21,0.001,0.001,,,,,,,0.180,0.25,,0.26,,,,,,,,,,,,,,,6.84,,,,0.002,0.002,0.001,0.001,0.39,,,,,,,68,3,0.745,0.765,,,,,,,,0.09,0.02,0.39,0.001,0.001,,0.09,0.65,,,12.136,,24.1,,15.0,,15.2,0.68,,,,,,,0.001,0.001,,0.005,0.012,,,10.82,,0.002,0.001,0.72,0.0414,0.0416,0.046,,0.039,,,0.033,0.040,3.5,,2.2,,
2013-09-05 10:51:00,2013PN010069,NW06MA0001,,,,,,,,,7.7,,,,4.7,,10.7,0.005,,0.070,0.008,0.09,0.11,,16.4,,16.9,,,,,,,,,0.003,,0.003,,,0.001,0.001,4.4,,2.3,,0.012,,0.008,2.27,,,1.269,,3.6,0.301,,,,0.033,0.074,0.002,0.003,1.24,0.05,,0.04,,0.009,,0.015,,5,14,0.30,,0.27,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.003,,,,,,,1.921,9.621,,,,,,,,,,,,,,7.6,,24.3,0.034,0.057,0.005,,0.013,0.84,,0.80,,,0.96,,,0.70,,4.37,,,0.049,,0.083,,,,,0.15,,0.14,0.001,0.001,,,,,,,0.100,0.20,,0.21,,,,,,,,,,,,,,,7.07,7.60,,,0.007,0.002,0.001,0.001,0.41,,,,,,,10,4,0.806,0.817,,,,,-3.519,,,0.02,0.01,0.24,0.001,0.001,,0.09,0.66,,,12.405,,23.7,14.109,16.9,,16.7,0.67,,,7.8,,,,0.001,0.001,,0.005,0.005,,,11.07,,0.001,0.001,0.61,0.0358,0.0392,0.033,,0.039,,,0.020,0.030,0.2,,0.2,,
2013-09-06 11:00:00,2013PN010075,NW06OA0001,,,,,,,,,1.3,,,,14.2,,18.3,0.005,,0.102,0.011,0.08,0.06,,2.82,,3.01,,,,,,,,,0.004,,0.004,,,0.001,0.001,0.8,,0.7,,0.052,,0.027,0.54,,,1.2,,1.5,1.10,,,,0.596,0.780,0.002,0.003,1.11,0.06,,0.05,,0.011,,0.012,,5,,0.96,,0.65,,,,,,,,0.01,,,,,,,,0.02,,0.007,0.010,,,,,,,0.748,2.048,,,,,,,,,,,,,,6.9,,14.7,0.532,0.682,0.060,,0.064,0.19,,0.19,,,0.17,,,0.77,,1.32,,,0.037,,0.032,,,,,0.25,,0.19,0.001,0.003,,,,,,,0.235,0.14,,0.16,,,,,,,,,,,,,,,6.33,,,,0.007,0.002,0.001,0.001,0.35,,,,,,,10,3,1.08,1.11,,,,,,,,0.02,0.01,0.93,0.001,0.002,,0.26,0.85,,,42.571,,9.4,,4.02,,4.16,0.61,,,,,,,0.002,0.002,,0.013,0.006,,,5.34,,0.001,0.001,0.37,0.124,0.134,0.052,,0.037,,,0.126,0.157,2.7,,1.6,,
2013-09-06 11:05:00,2013PN010076,NW06OA0001,,,,,,,,,1.6,,,,13.1,,20.0,0.005,,0.081,0.036,0.14,0.20,,3.11,,3.37,,,,,,,,,0.005,,0.005,,,0.001,0.001,0.7,,1.2,,0.081,,0.138,0.55,,,1.34,,1.6,0.271,,,,0.618,0.852,0.002,0.004,1.04,0.06,,0.13,,0.013,,0.025,,5,,1.03,,2.72,,,,,,,,0.01,,,,,,,,0.02,,0.008,0.014,,,,,,,0.473,2.073,,,,,,,,,,,,,,6.2,,17.0,0.548,0.748,0.058,,0.195,0.20,,0.23,,,0.17,,,1.00,,1.79,,,0.039,,0.045,,,,,0.23,,0.50,0.001,0.002,,,,,,,0.058,0.19,,0.18,,,,,,,,,,,,,,,6.37,,,,0.008,0.002,0.001,0.001,0.30,,,,,,,10,8,1.14,1.38,,,,,,,,0.01,0.01,0.95,0.001,0.001,,0.24,0.80,,,41.478,,9.6,,4.09,,4.49,0.61,,,,,,,0.002,0.003,,0.006,0.022,,,5.38,,0.001,0.003,0.48,0.122,0.138,0.035,,0.063,,,0.130,0.170,3.6,,8.7,,
2014-05-08 10:30:00,2014PN010007,NW06MA0001,,,,,,,,,8.9,,,,5.8,,8.5,0.028,,0.156,0.072,0.11,0.14,,19.7,,21.3,,,,,,,,,0.005,,0.004,,,0.004,0.006,3.9,,3.9,,0.145,,0.179,2.61,,,1.891,,4.2,0.217,,,,0.027,0.041,0.002,0.003,1.84,0.32,,0.50,,0.021,,0.021,,5,12,2.56,,3.21,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.002,,,,,,,2.352,11.252,,,,,,,,,,,,,,6.9,,15.4,0.028,0.041,0.413,,0.383,0.92,,0.95,,,1.15,,,0.79,,1.30,,,0.053,,0.056,,,,,0.30,,0.43,0.001,0.001,,,,,,,0.078,0.30,,0.29,,,,,,,,,,,,,,,6.96,,,,0.042,0.011,0.001,0.001,0.70,,,,,,,18,3,0.989,1.14,,,,,-3.787,,,0.02,0.02,0.28,0.001,0.001,,0.11,0.84,,,13.084,,29.2,14.534,16.6,,17.2,0.73,,,0,,,,0.001,0.001,,0.157,0.226,,,13.49,,0.005,0.002,0.71,0.0396,0.0424,0.030,,0.040,,,0.024,0.030,7.2,,9.1,,
