DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH EXTRACTABLE,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM EXTRACTABLE,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM EXTRACTABLE,CESIUM TOTAL,CHLORIDE,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ESCHERICHIA COLI,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,FLUORIDE TOTAL,GADOLINIUM DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM EXTRACTABLE,GALLIUM TOTAL,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM DISSOLVED,HOLMIUM TOTAL,INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM EXTRACTABLE,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM EXTRACTABLE,NIOBIUM TOTAL,NITRATE AND NITRITE (AS N),NITROGEN KJELDAHL DISSOLVED,NITROGEN KJELDAHL TOTAL,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PALLADIUM DISSOLVED,PALLADIUM TOTAL,PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM EXTRACTABLE,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM EXTRACTABLE,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SILICON DISSOLVED,SILICON EXTRACTABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM TOTAL,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE,SULPHATE DISSOLVED,SULPHUR DISSOLVED,SULPHUR TOTAL,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL NITRATE,TUNGSTEN DISSOLVED,TUNGSTEN EXTRACTABLE,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM EXTRACTABLE,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2018-08-29 06:35:00,18PY006101,BC08NL0005,,,1.4,,24.1,,0.053,,0.052,1.62,,1.69,37.3,,37.8,0.001,,0.001,,0.001,,0.001,7.0,,6.8,,0.002,,0.003,34.4,,,,1.19,,0.003,,0.04,0.008,,0.011,4.27,,0.09,,0.11,0.103,,0.134,5.0,,0.62,,0.92,0.005,0.005,,,,,,19.0,,0.071,,,0.002,,0.01,,,,,112.0,,,,,,,,4.2,,41.7,0.004,,0.027,0.006,,0.036,1.41,,1.45,,,6.48,,,3.98,,8.38,2.6,,2.59,,,0.11,,0.15,0.002,,0.002,0.0244,,,0.001,0.078,0.088,,,8.79,,,,8.29,,0.0072,0.0025,0.001,,0.001,2.0,,,,,2.0,0.819,,0.833,,,,,,,0.29,,0.31,,,0.001,,0.001,6.4,,,242.0,178.0,,179.0,23.7,,,,,,10.7,,13.7,,,0.002,,0.003,0.005,,0.005,0.05,0.67,0.0244,0.01,,0.012,0.61,0.796,,0.815,0.68,,0.74,,,0.015,,0.036,0.2,,0.3,,
2018-09-11 09:00:00,18PY006189,BC08NL0001,,,0.8,,48.9,,0.072,,0.073,0.51,,0.53,32.8,,33.4,0.001,,0.002,,0.001,,0.001,10.8,,10.8,,0.005,,0.002,31.6,,,,1.79,,0.004,,0.071,0.011,,0.018,7.0,,0.11,,0.15,0.018,,0.056,5.0,,1.11,,1.7,0.005,0.005,,,,,,54.0,,0.067,,,0.002,,0.022,,,,,108.0,,,,,,,,3.1,,65.9,0.003,,0.04,0.005,,0.026,1.37,,1.37,,,7.12,,,0.97,,3.84,2.9,,2.86,,,0.13,,0.2,0.002,,0.002,0.005,,,0.001,0.077,0.093,,,10.46,,,,8.19,,,0.002,0.001,,0.001,2.0,,,,,2.3,0.823,,0.863,,,,,,,0.23,,0.26,,,0.001,,0.001,8.7,,,238.0,225.0,,226.0,35.3,,,,,,11.0,,11.0,,,0.003,,0.003,0.005,,0.005,0.05,1.59,0.005,0.006,,0.006,1.1,0.315,,0.318,0.54,,0.65,,,0.016,,0.047,0.2,,0.4,,
2018-09-13 13:10:00,18PY006193,BC08NM0001,,,,,19.6,,,,0.057,,,0.56,,,29.8,,,0.002,,,,0.001,,,11.8,,,,0.004,35.9,,,,4.87,,,,0.053,,,0.01,6.25,,,,0.09,,,0.048,5.0,,,,0.84,,,,,,,,21.0,,0.206,,,,,0.013,,,,,132.0,,,,,,,,,,42.8,,,0.035,,,0.028,,,3.83,,,10.3,,,,,9.09,,,3.68,,,,,0.41,,,0.002,0.114,,,0.001,0.327,0.315,,,,,,,8.3,,0.0095,0.0045,,,0.001,2.7,,,,,1.3,,,1.64,,,,,,,,,0.41,,,,,0.001,12.8,,,300.0,,,354.0,30.7,,,,,,22.9,,18.0,,,,,0.001,,,0.006,,1.06,0.114,,,0.027,0.52,,,3.18,,,0.98,,,,,0.038,,,0.2,,
2018-09-18 08:51:00,18PY006200,BC08NL0005,,,0.5,,15.7,,0.05,,0.051,1.44,,1.56,36.9,,37.2,0.001,,0.001,,0.001,,0.001,7.0,,7.3,,0.003,,0.004,31.5,,,,1.03,,0.002,,0.031,0.007,,0.01,4.12,,0.09,,0.11,0.222,,0.232,5.0,,0.6,,0.83,0.005,0.005,,,,,,10.0,,0.073,,,0.002,,0.007,,,,,102.0,,,,,,,,4.6,,33.9,0.005,,0.023,0.005,,0.027,1.45,,1.45,,,5.78,,,4.67,,7.88,2.51,,2.49,,,0.1,,0.13,0.002,,0.002,0.0509,,,0.001,0.095,0.092,,,9.54,,,,8.2,,0.005,0.002,0.001,,0.001,2.0,,,,,1.3,0.733,,0.747,,,,,,,0.29,,0.3,,,0.001,,0.001,5.6,,,246.0,195.0,,197.0,24.2,,,,,,9.4,,10.3,,,0.002,,0.002,0.005,,0.005,0.05,0.5,0.0509,0.01,,0.008,0.45,0.792,,0.807,0.63,,0.67,,,0.015,,0.031,0.2,,0.2,,
2018-09-25 08:45:00,18PY006219,BC08NL0001,,,0.5,,39.0,,0.064,,0.064,0.45,,0.46,29.8,,30.0,0.001,,0.002,,0.001,,0.001,10.8,,10.5,,0.002,,0.002,27.1,,,,1.53,,0.004,,0.06,0.008,,0.013,5.76,,0.07,,0.1,0.014,,0.04,5.0,,0.98,,1.45,0.005,0.005,,,,,,1.0,,0.056,,,0.003,,0.013,,,,,93.3,,,,,,,,3.1,,54.5,0.004,,0.033,0.005,,0.019,1.21,,1.23,,,6.22,,,1.02,,3.26,2.57,,2.5,,,0.12,,0.17,0.002,,0.002,0.0054,,,0.001,0.082,0.082,,,11.59,,,,8.04,,0.0508,0.0022,0.001,,0.001,2.0,,,,,2.9,0.698,,0.717,,,,,,,0.22,,0.19,,,0.001,,0.001,7.5,,,229.0,195.0,,195.0,28.1,,,,,,3.4,,8.0,,,0.002,,0.003,0.005,,0.005,0.05,1.3,0.0054,0.007,,0.007,0.62,0.257,,0.261,0.46,,0.56,,,0.018,,0.045,0.2,,2.7,,
2018-09-26 07:05:00,18PY006222,BC08NL0005,,,0.5,,24.0,,0.05,,0.053,1.29,,1.39,34.9,,35.1,0.001,,0.001,,0.001,,0.001,7.4,,7.2,,0.001,,0.004,29.3,,,,1.24,,0.003,,0.039,0.006,,0.01,3.77,,0.11,,0.13,0.206,,0.218,5.0,,0.68,,0.92,0.005,0.005,,,,,,4.0,,0.074,,,0.005,,0.011,,,,,96.5,,,,,,,,4.9,,45.8,0.005,,0.026,0.005,,0.024,1.34,,1.34,,,5.64,,,4.29,,8.1,2.22,,2.25,,,0.11,,0.13,0.002,,0.002,0.0431,,,0.001,0.119,0.107,,,9.62,,,,8.17,,0.0044,0.0026,0.001,,0.001,2.0,,,,,1.8,0.696,,0.716,,,,,,,0.27,,0.28,,,0.001,,0.001,5.5,,,219.0,183.0,,184.0,22.2,,,,,,6.7,,10.5,,,0.002,,0.002,0.005,,0.005,0.05,0.9,0.0431,0.011,,0.009,0.71,0.711,,0.71,0.61,,0.68,,,0.016,,0.036,0.2,,0.3,,
2018-10-09 07:20:00,18PY006282,BC08NL0005,,,0.7,,0.9,,0.05,,0.047,1.11,,1.29,34.0,,34.5,0.001,,0.001,,0.001,,0.001,6.7,,6.8,,0.003,,0.001,28.6,,,,1.19,,0.003,,0.001,0.006,,0.005,3.76,,0.08,,0.07,0.166,,0.172,5.4,,0.58,,0.43,0.005,0.005,,,,,,9.0,,0.066,,,0.004,,0.002,,,,,93.2,,,,,,,,5.2,,2.0,0.006,,0.001,0.005,,0.005,1.31,,1.34,,,5.29,,,3.64,,2.5,2.29,,2.32,,,0.11,,0.09,0.002,,0.01,0.0479,,,0.001,0.123,0.096,,,9.75,,,,8.16,,0.0039,0.0035,0.001,,0.001,2.0,,,,,1.6,0.608,,0.623,,,,,,,0.26,,0.3,,,0.001,,0.001,5.3,,,210.0,175.0,,182.0,21.0,,,,,,7.7,,8.7,,,0.002,,0.001,0.006,,0.005,0.05,0.05,0.0479,0.008,,0.015,0.43,0.727,,,0.51,,0.55,,,0.017,,0.007,0.2,,0.2,,
2018-10-09 08:45:00,18PY006285,BC08NL0001,,,56.8,,1040.0,,0.06,,0.082,0.43,,0.76,25.8,,37.6,0.003,,0.041,,0.001,,0.008,8.7,,9.3,,0.002,,0.014,24.6,,,,1.36,,0.122,,1.67,0.008,,0.137,5.39,,0.11,,1.32,0.036,,0.796,7.1,,2.19,,17.9,0.005,0.005,,,,,,4.0,,0.055,,,0.017,,0.336,,,,,83.7,,,,,,,,53.6,,1430.0,0.065,,0.787,0.037,,0.668,1.19,,1.8,,,5.42,,,2.68,,43.8,2.24,,1.94,,,0.17,,1.35,0.003,,0.029,0.0183,,,0.001,0.107,0.063,,,11.36,,,,8.11,,0.0553,0.0039,0.001,,0.001,2.0,,,,,40.4,0.556,,1.48,,,,,,,0.19,,0.21,,,0.001,,0.01,7.2,,,201.0,181.0,,193.0,26.4,,,,,,6.1,,7.0,,,0.002,,0.013,0.005,,0.009,1.95,34.9,0.0183,0.005,,0.006,29.7,0.26,,0.286,0.57,,3.18,,,0.072,,0.689,0.3,,4.5,,
2018-10-17 12:40:00,19PY000152,BC08NM0001,,,,,30.1,,,,0.054,,,0.53,,,28.5,,,0.002,,,,0.001,,,10.1,,,,0.003,33.7,,,,4.78,,,,0.082,,,0.009,6.4,,,,0.11,,,0.049,6.2,,,,0.83,,,,,,,,12.0,,0.218,,,,,0.014,,,,,124.0,,,,,,,,,,55.1,,,0.052,,,0.028,,,3.44,,,9.71,,,,,10.0,,,3.58,,,,,0.41,,,0.002,0.0955,,,0.001,0.38,0.283,,,,,,,8.22,,0.0126,0.004,,,0.001,2.6,,,,,1.9,,,1.61,,,,,,,,,0.4,,,,,0.002,12.3,,,310.0,,,349.0,31.1,,,,,,12.3,,10.9,,,,,0.002,,,0.007,,1.41,0.0955,,,0.025,1.07,,,2.96,,,0.82,,,,,0.046,,,0.5,,
2018-10-22 09:40:00,18PY006337,BC08NL0001,,,1.2,,29.9,,0.062,,0.06,0.38,,0.4,28.5,,29.4,0.001,,0.001,,0.001,,0.001,8.6,,8.3,,0.002,,0.002,28.7,,,,1.37,,0.005,,0.041,0.005,,0.007,6.47,,0.07,,0.11,0.014,,0.032,5.3,,0.92,,1.2,0.005,0.005,,,,,,1.0,,0.06,,,0.003,,0.014,,,,,98.9,,,,,,,,3.9,,41.8,0.006,,0.021,0.005,,0.008,1.2,,1.19,,,6.62,,,1.53,,2.61,2.91,,2.92,,,0.11,,0.15,0.002,,0.002,0.0176,,,0.001,0.058,0.069,,,13.48,,,,8.01,,0.0037,0.002,0.001,,0.001,2.0,,,,,1.4,0.552,,0.572,,,,,,,0.23,,0.26,,,0.001,,0.001,8.2,,,228.0,210.0,,211.0,34.2,,,,,,2.5,,2.4,,,0.001,,0.002,0.005,,0.005,0.05,1.02,0.0176,0.004,,0.004,0.97,0.3,,0.31,0.36,,0.41,,,0.021,,0.039,0.2,,0.2,,
2018-10-24 07:41:00,18PY006340,BC08NL0005,,,1.1,,11.0,,0.043,,0.045,1.25,,1.26,34.8,,35.4,0.001,,0.001,,0.001,,0.001,6.8,,6.6,,0.004,,0.003,31.4,,,,1.48,,0.002,,0.017,0.006,,0.006,4.01,,0.09,,0.12,0.157,,0.162,5.0,,0.57,,0.7,0.005,0.005,,,,,,2.0,,0.069,,,0.003,,0.007,,,,,102.0,,,,,,,,5.6,,24.8,0.005,,0.013,0.009,,0.013,1.34,,1.35,,,5.75,,,4.07,,5.4,2.35,,2.36,,,0.1,,0.11,0.002,,0.002,0.0609,,,0.001,0.096,0.106,,,10.39,,,,8.1,,0.0029,0.002,0.001,,0.001,2.0,,,,,1.0,0.618,,0.642,,,,,,,0.33,,0.31,,,0.001,,0.001,5.5,,,230.0,193.0,,191.0,22.5,,,,,,3.5,,6.8,,,0.002,,0.002,0.005,,0.006,0.05,0.25,0.0609,0.007,,0.008,0.43,0.764,,0.785,0.52,,0.55,,,0.015,,0.025,0.5,,0.2,,
2018-11-06 08:45:00,18PY006365,BC08NL0001,,,21.9,,101.0,,0.056,,0.057,0.45,,0.49,15.5,,16.6,0.002,,0.004,,0.001,,0.001,5.4,,5.5,,0.002,,0.002,14.5,,,,4.0,,0.032,,0.168,0.002,,0.013,2.36,,0.08,,0.15,0.023,,0.07,19.6,,1.3,,1.74,0.005,0.005,,,,,,4.0,,0.038,,,0.006,,0.03,,,,,47.8,,,,,,,,17.6,,102.0,0.041,,0.116,0.005,,0.049,0.48,,0.53,,,2.81,,,1.1,,4.91,1.1,,1.08,,,0.11,,0.19,0.002,,0.002,0.0089,,,0.001,0.114,0.105,,,12.62,,,,7.83,,0.007,0.0026,0.001,,0.001,2.0,,,,,4.2,0.33,,0.414,,,,,,,0.1,,0.11,,,0.001,,0.002,3.6,,,105.0,102.0,,100.0,10.6,,,,,,3.2,,4.2,,,0.001,,0.002,0.005,,0.006,0.34,2.9,0.0089,0.005,,0.004,1.09,0.111,,0.113,0.33,,0.5,,,0.104,,0.169,0.3,,0.5,,
2018-11-07 07:00:00,18PY006367,BC08NL0005,,,38.0,,154.0,,0.048,,0.054,0.56,,0.79,22.5,,24.6,0.003,,0.007,,0.001,,0.001,4.0,,4.2,,0.004,,0.008,17.3,,,,4.77,,0.067,,0.196,0.004,,0.024,1.86,,0.14,,0.27,0.09,,0.175,20.1,,1.32,,1.82,0.005,0.005,,,,,,6.0,,0.039,,,0.009,,0.046,,,,,55.7,,,,,,,,35.3,,184.0,0.07,,0.142,0.033,,0.124,0.63,,0.7,,,3.0,,,4.43,,11.3,0.958,,0.93,,,0.22,,0.37,0.002,,0.002,0.0321,,,0.001,0.149,0.142,,,11.27,,,,7.85,,0.0078,0.0037,0.001,,0.001,2.0,,,,,5.0,0.409,,0.502,,,,,,,0.14,,0.14,,,0.001,,0.003,2.9,,,113.0,97.1,,97.7,9.08,,,,,,6.3,,5.4,,,0.002,,0.004,0.005,,0.005,0.61,4.34,0.0321,0.003,,0.003,1.7,0.273,,0.283,0.4,,0.66,,,0.136,,0.206,0.3,,1.0,,
2018-11-19 09:35:00,18PY006394,BC08NM0001,,,,,13.9,,,,0.052,,,0.53,,,28.7,,,0.002,,,,0.001,,,11.5,,,,0.002,38.5,,,,4.46,,,,0.051,,,0.005,6.51,,,,0.08,,,0.04,5.1,,,,0.68,,,,,,,,4.0,,0.225,,,,,0.008,,,,,143.0,,,,,,,,,,44.2,,,0.034,,,0.022,,,3.81,,,11.3,,,,,19.9,,,3.59,,,,,0.41,,,0.002,0.139,,,0.002,0.34,0.329,,,,,,,8.2,,0.011,0.006,,,0.001,2.9,,,,,1.3,,,1.58,,,,,,,,,0.4,,,,,0.001,13.3,,,295.0,,,369.0,31.8,,,,,,1.0,,4.2,,,,,0.002,,,0.005,,0.76,0.136,,,0.024,0.58,,,3.1,,,0.71,,,,,0.041,,,0.4,,
2018-11-20 08:15:00,18PY006401,BC08NL0001,,,5.8,,16.5,,0.056,,0.054,0.38,,0.36,21.4,,22.1,0.001,,0.001,,0.001,,0.001,6.9,,7.0,,0.002,,0.002,21.6,,,,2.18,,0.008,,0.02,0.003,,0.004,4.45,,0.07,,0.08,0.02,,0.025,9.0,,0.89,,1.03,0.005,0.005,,,,,,1.0,,0.046,,,0.004,,0.006,,,,,72.1,,,,,,,,7.6,,21.0,0.014,,0.02,0.005,,0.006,0.77,,0.77,,,4.41,,,1.29,,1.89,1.83,,1.83,,,0.11,,0.11,0.002,,0.002,0.0217,,,0.001,0.088,0.086,,,13.98,,,,8.0,,0.003,0.0033,0.001,,0.001,2.0,,,,,1.0,0.38,,0.394,,,,,,,0.17,,0.19,,,0.001,,0.001,5.9,,,180.0,157.0,,160.0,21.3,,,,,,-5.4,,0.2,,,0.001,,0.001,0.005,,0.005,0.08,0.39,0.0217,0.012,,0.003,0.43,0.197,,0.198,0.34,,0.36,,,0.046,,0.054,0.2,,0.2,,
2018-11-20 09:17:00,18PY006400,BC08NL0005,,,10.3,,38.4,,0.045,,0.046,0.78,,0.83,29.1,,28.7,0.002,,0.002,,0.001,,0.001,5.2,,5.2,,0.003,,0.001,23.2,,,,2.54,,0.016,,0.047,0.003,,0.008,2.82,,0.1,,0.14,0.153,,0.175,8.2,,0.75,,0.92,0.005,0.005,,,,,,3.0,,0.052,,,0.005,,0.011,,,,,75.3,,,,,,,,12.9,,51.3,0.021,,0.04,0.006,,0.028,0.89,,0.89,,,4.2,,,4.34,,5.74,1.53,,1.52,,,0.13,,0.17,0.002,,0.002,0.0578,,,0.001,0.122,0.125,,,13.08,,,,7.99,,0.0028,0.0023,0.001,,0.001,2.0,,,,,1.0,0.431,,0.453,,,,,,,0.21,,0.23,,,0.001,,0.001,4.2,,,175.0,144.0,,145.0,15.8,,,,,,-5.4,,-0.6,,,0.002,,0.002,0.005,,0.005,0.1,1.19,0.0578,0.007,,0.004,0.46,0.516,,0.513,0.41,,0.48,,,0.052,,0.07,0.2,,0.3,,
2018-12-04 09:00:00,18PY006445,BC08NL0001,,,7.2,,283.0,,0.058,,0.062,0.38,,0.45,21.5,,25.2,0.001,,0.008,,0.001,,0.002,8.1,,8.4,,0.001,,0.006,22.7,,,,1.88,,0.012,,0.521,0.002,,0.031,5.32,,0.08,,0.32,0.022,,0.147,5.4,,1.04,,2.23,0.005,0.005,,,,,,1.0,,0.048,,,0.004,,0.081,,,,,76.4,,,,,,,,7.0,,262.0,0.017,,0.25,0.007,,0.1,1.11,,1.2,,,4.8,,,2.09,,10.1,1.98,,1.94,,,0.12,,0.32,0.002,,0.009,0.015,,,0.001,0.097,0.074,,,14.47,,,,7.94,,0.0147,0.002,0.001,,0.001,2.0,,,,,4.2,0.413,,0.674,,,,,,,0.2,,0.2,,,0.001,,0.002,6.1,,,186.0,162.0,,163.0,23.4,,,,,,-5.0,,0.2,,,0.001,,0.003,0.005,,0.005,0.09,10.3,0.015,0.01,,0.007,0.73,0.219,,0.243,0.34,,0.89,,,0.054,,0.22,0.3,,1.1,,
2018-12-05 08:46:00,19PY000005,BC08NL0005,,,8.2,,62.3,,0.044,,0.047,0.9,,1.0,30.3,,30.3,0.001,,0.002,,0.001,,0.001,6.2,,5.6,,0.002,,0.004,26.8,,,,1.55,,0.012,,0.07,0.003,,0.009,3.13,,0.09,,0.15,0.124,,0.15,5.9,,0.69,,0.96,0.005,0.005,,,,,,4.0,,0.056,,,0.005,,0.021,,,,,87.4,,,,,,,,11.2,,79.4,0.015,,0.049,0.021,,0.031,1.01,,0.98,,,4.96,,,5.16,,7.41,1.62,,1.56,,,0.13,,0.2,0.002,,0.002,0.0517,,,0.001,0.116,0.128,,,12.86,,,,8.01,,0.0038,0.002,0.001,,0.001,2.0,,,,,1.7,0.452,,0.486,,,,,,,0.22,,0.22,,,0.001,,0.001,4.6,,,190.0,158.0,,154.0,17.3,,,,,,-5.5,,-0.7,,,0.002,,0.002,0.005,,0.005,0.09,2.0,0.0517,0.007,,0.007,0.82,0.569,,0.561,0.45,,0.6,,,0.043,,0.073,0.2,,0.3,,
2018-12-12 12:25:00,19PY000020,BC08NM0001,,,,,20.4,,,,0.053,,,0.52,,,28.8,,,0.002,,,,0.001,,,11.9,,,,0.004,36.6,,,,4.71,,,,0.047,,,0.006,6.57,,,,0.1,,,0.041,5.0,,,,0.82,,,,,,,,36.0,,0.215,,,,,0.008,,,,,135.0,,,,,,,,,,50.3,,,0.034,,,0.03,,,3.71,,,10.7,,,,,14.7,,,3.52,,,,,0.41,,,0.003,0.153,,,0.001,0.366,0.343,,,,,,,8.24,,0.0124,0.0044,,,0.001,2.8,,,,,1.9,,,1.54,,,,,,,,,0.43,,,,,0.001,12.8,,,310.0,,,367.0,31.6,,,,,,1.8,,3.5,,,,,0.001,,,0.005,,1.0,0.153,,,0.024,0.77,,,3.12,,,0.69,,,,,0.039,,,0.5,,
2018-12-17 08:08:00,19PY000026,BC08NL0005,,,3.9,,26.7,,0.044,,0.044,0.81,,0.87,29.4,,30.5,0.001,,0.002,,0.001,,0.001,5.6,,5.7,,0.002,,0.002,27.3,,,,1.53,,0.006,,0.036,0.004,,0.006,3.13,,0.1,,0.13,0.134,,0.16,5.0,,0.62,,0.78,0.005,0.005,,,,,,6.0,,0.054,,,0.003,,0.01,,,,,89.5,,,,,,,,5.9,,39.6,0.009,,0.026,0.005,,0.016,1.06,,1.05,,,5.17,,,2.98,,4.24,1.71,,1.7,,,0.11,,0.14,0.002,,0.002,0.0625,,,0.001,0.11,0.111,,,12.03,,,,8.12,,0.0036,0.002,0.001,,0.001,2.0,,,,,1.6,0.483,,0.502,,,,,,,0.24,,0.23,,,0.001,,0.001,4.8,,,192.0,156.0,,154.0,16.7,,,,,,5.9,,3.8,,,0.001,,0.001,0.005,,0.005,0.05,0.78,0.0625,0.005,,0.006,0.44,0.598,,0.601,0.42,,0.51,,,0.027,,0.046,0.2,,0.2,,
2018-12-18 10:05:00,19PY000030,BC08NL0001,,,3.7,,77.6,,0.053,,0.055,0.35,,0.39,20.8,,22.4,0.001,,0.003,,0.001,,0.001,7.3,,6.8,,0.003,,0.005,7.27,,,,1.53,,0.009,,0.094,0.004,,0.012,5.02,,0.07,,0.15,0.016,,0.06,5.0,,0.8,,1.22,0.005,0.005,,,,,,2.0,,0.047,,,0.003,,0.024,,,,,23.5,,,,,,,,4.9,,88.8,0.01,,0.054,0.006,,0.095,0.86,,0.89,,,1.3,,,1.28,,4.29,1.82,,1.85,,,0.09,,0.17,0.002,,0.002,0.0214,,,0.001,0.073,0.063,,,13.41,,,,7.98,,0.0057,0.0032,0.001,,0.001,2.0,,,,,5.0,0.394,,0.461,,,,,,,0.18,,0.2,,,0.001,,0.001,5.5,,,183.0,152.0,,155.0,22.4,,,,,,3.1,,1.0,,,0.001,,0.002,0.005,,0.005,0.1,2.77,0.0214,0.005,,0.005,0.72,0.214,,0.218,0.33,,0.5,,,0.036,,0.08,0.2,,0.4,,
2019-01-07 11:51:00,19PY000058,BC08NL0005,,,7.9,,47.2,,0.042,,0.046,0.66,,0.69,26.6,,27.1,0.001,,0.002,,0.001,,0.001,5.4,,5.4,,0.004,,0.003,24.6,,,,1.98,,0.014,,0.048,0.003,,0.01,3.2,,0.11,,0.15,0.116,,0.156,7.6,,0.78,,0.99,0.005,0.005,,,,,,4.0,,0.053,,,0.004,,0.016,,,,,79.6,,,,,,,,10.3,,62.7,0.016,,0.034,0.009,,0.05,0.88,,0.87,,,4.44,,,2.92,,4.39,1.38,,1.37,,,0.12,,0.18,0.002,,0.002,0.0535,,,0.001,0.115,0.108,,,12.9,,,,8.07,,0.0049,0.002,0.001,,0.001,2.0,,,,,1.7,0.418,,0.447,,,,,,,0.2,,0.21,,,0.001,,0.001,4.2,,,169.0,139.0,,137.0,15.8,,,,,,3.1,,1.2,,,0.001,,0.002,0.005,,0.005,0.09,1.69,0.0535,0.005,,0.005,0.89,0.482,,0.474,0.4,,0.5,,,0.049,,0.068,0.2,,0.3,,
