DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA DISSOLVED,AMMONIA UN-IONIZED (CALCD.),ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH EXTRACTABLE,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DIOXIDE FREE (CALCD.),CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON PARTICULATE ORGANIC,CARBON TOTAL ORGANIC (CALCD.),CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM EXTRACTABLE,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM EXTRACTABLE,CESIUM TOTAL,CHLORIDE,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLIFORMS TOTAL,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ESCHERICHIA COLI,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FECAL COLIFORMS,FECAL STREPTOCOCCI,FLUORIDE DISSOLVED,GADOLINIUM DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM EXTRACTABLE,GALLIUM TOTAL,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS NON-CARBONATED (CALCD.),HARDNESS TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM DISSOLVED,HOLMIUM TOTAL,HYDROXIDE (CALCD.),INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM EXTRACTABLE,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM EXTRACTABLE,NIOBIUM TOTAL,NITRATE AND NITRITE (AS N),NITROGEN KJELDAHL DISSOLVED,NITROGEN KJELDAHL TOTAL,NITROGEN NITRITE,NITROGEN PARTICULATE,NITROGEN TOTAL,NITROGEN TOTAL (CALCD.),NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,PALLADIUM DISSOLVED,PALLADIUM TOTAL,PH,PH (FIELD),PHOSPHORUS PARTICULATE (CALCD.),PHOSPHORUS SOLUBLE REACTIVE,PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM EXTRACTABLE,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM FILTERED,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,RESIDUE FIXED NONFILTERABLE,RESIDUE NONFILTERABLE,RESIDUE VOLATILE FILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM EXTRACTABLE,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SATURATION INDEX (CALCD.),SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SILICA SOLUBLE REACTIVE,SILICON DISSOLVED,SILICON EXTRACTABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SIO2,SODIUM ADSORPTION RATIO (CALCD.),SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM FILTERED,SODIUM PERCENTAGE (CALCD.),SODIUM TOTAL,SPECIFIC CONDUCTANCE,STABILITY INDEX (CALCD.),STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE,SULPHATE DISSOLVED,SULPHUR DISSOLVED,SULPHUR TOTAL,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE),TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.),TOTAL NITRATE,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE),TUNGSTEN DISSOLVED,TUNGSTEN EXTRACTABLE,TUNGSTEN TOTAL,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM EXTRACTABLE,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2024-02-05 08:36:00,2023PNP10039,AL07AA0015,,99.1,7.9,,32.0,0.005,0.0,0.009,,0.009,0.03,,0.04,54.9,,64.1,0.001,,0.003,120.803,0.001,,0.001,2.1,,2.2,0.05,0.001,,0.001,30.5,,,3.558,,0.397,0.063,0.46,0.0,0.01,,0.044,0.002,,0.007,,0.18,0.05,,0.11,0.01,,0.036,,,,0.12,,0.15,0.119,,,0.001,0.002,,,0.06,0.002,,0.001,,0.009,0.005,0.005,0.005,0.005,23.581,,122.681,0.001,0.001,0.0,0.001,0.001,0.005,0.005,10.0,,56.1,0.004,,0.02,0.006,,0.036,1.42,,1.46,0.001,0.001,11.3,,,0.55,,1.57,0.124,,0.126,0.006,0.024,0.07,,0.1,0.002,,0.002,,,,,0.01,,0.109,0.104,,,,,7.73,,0.004,0.0007,0.0021,0.0012,0.001,,0.001,0.37,,,,0.001,0.007,2.0,3.0,,0.139,,0.182,0.005,0.005,0.002,0.007,-0.971,0.01,0.01,0.02,,0.02,3.93,,,0.001,,0.001,,,1.25,,,2.162,,237.0,9.673,281.0,,300.0,,31.2,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,,,0.013,0.05,0.15,,138.777,,,0.001,,0.001,4.09,,0.478,,0.511,0.02,,0.04,0.001,0.002,0.01,,0.027,0.2,,0.2,0.01,0.01
2024-02-05 09:51:00,2023PNP10040,AL07AA0023,,96.2,1.7,,18.2,0.005,0.0,0.012,,0.016,0.05,,0.06,45.1,,54.9,0.001,,0.002,117.268,0.001,,0.001,4.9,,5.1,0.05,0.001,,0.001,34.1,,,3.789,,0.501,0.042,0.543,0.0,0.002,,0.024,0.004,,0.006,,0.97,0.03,,0.08,0.011,,0.028,,,,0.14,,0.2,0.126,,,0.001,0.002,,,0.06,0.001,,0.001,,0.002,0.005,0.005,0.005,0.005,42.469,,138.669,0.001,0.001,0.0,0.001,0.001,0.005,0.005,2.8,,45.9,0.001,,0.012,0.005,,0.027,3.02,,3.11,0.001,0.001,13.0,,,1.42,,3.01,0.234,,0.233,0.002,0.015,0.08,,0.12,0.002,,0.002,,,,,0.01,,0.149,0.144,,,,,7.69,,0.004,0.0006,0.0018,0.0012,0.001,,0.001,0.48,,,,0.001,0.003,1.0,1.0,,0.213,,0.232,0.005,0.005,0.001,0.005,-0.977,0.01,0.01,0.09,,0.08,3.89,,,0.001,,0.001,,,2.17,,,3.28,,268.0,9.644,266.0,,290.0,,42.7,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,,,0.011,0.05,0.1,,155.648,,,0.001,,0.001,1.3,,0.583,,0.627,0.02,,0.04,0.001,0.001,0.003,,0.019,0.2,,0.2,0.01,0.01
2024-02-08 10:00:00,24PY000178,BC07FD0005,,,,,43.2,,,,,0.056,,,0.19,,,40.7,,,0.01,,,,0.001,,,3.8,,,,0.016,32.0,,,,,2.17,,,,,,0.055,,,0.009,0.5,,,,0.15,,,0.047,,5.4,,,,0.71,,,1.0,,,1.0,,,,,,,0.01,,,,,,112.0,,,,,,,,,,,81.7,,,0.032,,,0.15,,,2.1,,,7.79,,,,,2.47,,,0.881,,,,,0.76,,,0.001,0.103,,,0.001,,0.169,,0.163,,14.24,,0.002,8.14,,,,0.0052,0.0033,,,0.002,2.0,,,,,,,2.0,,,,0.39,,,,,,,,,,0.34,,,,,,0.002,,,2.0,,,,,214.0,,,,119.0,17.4,,,,,,-6.6,,0.1,,,,,0.003,,,0.01,,0.55,,,0.103,,,,0.014,1.22,,,,0.48,,,0.36,,,,,0.074,,,0.7,,
2024-03-05 10:30:00,24PY000245,BC07FB0005,,159.0,0.9,,95.0,,,0.047,,0.049,0.13,,0.22,85.4,,86.6,0.01,,0.01,,0.001,,0.002,11.0,,11.2,,0.009,,0.015,50.2,,,,,0.99,,,,0.004,,0.093,0.001,,0.039,,,0.06,,0.18,0.015,,0.096,,5.0,,0.26,,0.51,,,,,,,,,,,0.001,,0.028,,,,,,189.0,,,,,,,,,11.3,,218.0,0.004,,0.04,0.03,,0.13,7.53,,7.52,,,15.4,,,1.24,,3.47,0.78,,0.734,,,0.38,,0.6,0.001,,0.002,0.187,,,0.0013,,0.234,,0.236,,,0.002,0.002,8.47,,,,0.0074,0.002,0.002,,0.002,0.575,,,,,,,4.7,,0.41,,0.72,,,,,,,,0.47,,0.5,,,,0.001,,0.003,,,4.12,,,,,367.0,,160.0,,154.0,35.2,,,,,,-16.0,,0.1,,,0.004,,0.006,0.01,,0.01,0.07,0.68,222.0,,0.186,,0.003,,0.003,3.83,,0.385,,0.368,0.08,,0.41,,,0.02,,0.113,0.2,,0.7,,
2024-03-11 09:12:00,2023PNP10041,AL07AA0015,,94.9,2.7,,28.5,0.005,0.0,0.009,,0.009,0.03,,0.04,57.9,,71.8,0.001,,0.002,115.683,0.001,,0.001,2.3,,2.1,0.05,0.001,,0.001,30.6,,,2.192,,0.349,0.085,0.434,0.0,0.003,,0.04,0.002,,0.007,,0.18,0.05,,0.1,0.007,,0.029,,,,0.07,,0.12,0.122,,,0.001,0.003,,,0.06,0.001,,0.002,,0.009,0.005,0.005,0.005,0.005,28.442,,123.342,0.001,0.001,0.0,0.001,0.001,0.005,0.005,3.3,,48.4,0.002,,0.017,0.005,,0.033,1.36,,1.48,0.001,0.001,11.4,,,0.26,,1.22,0.121,,0.123,0.002,0.025,0.05,,0.09,0.002,,0.002,,,,,0.01,,0.133,0.128,,,,,7.92,,0.004,0.0003,0.0018,0.0003,0.001,,0.001,0.35,,,,0.001,0.005,2.0,3.0,,0.127,,0.185,0.005,0.005,0.001,0.006,-0.802,0.01,0.01,0.02,,0.02,4.03,,,0.001,,0.001,,,1.38,,,2.369,,240.0,9.524,288.0,,316.0,,30.9,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,,,0.005,0.05,0.29,,136.38,,,0.001,,0.001,3.2,,0.464,,0.522,0.01,,0.04,0.001,0.002,0.005,,0.028,0.2,,0.2,0.01,0.01
2024-03-11 10:03:00,2023PNP10042,AL07AA0023,,102.0,1.2,,15.3,0.007,0.0,0.01,,0.009,0.05,,0.07,43.5,,57.5,0.001,,0.001,124.338,0.001,,0.001,5.4,,5.4,0.05,0.001,,0.001,35.1,,,2.302,,0.434,0.07,0.504,0.0,0.001,,0.024,0.002,,0.005,,1.3,0.07,,0.09,0.01,,0.027,,,,0.1,,0.13,0.142,,,0.001,0.002,,,0.07,0.001,,0.002,,0.004,0.005,0.005,0.005,0.005,39.989,,141.989,0.001,0.001,0.0,0.001,0.001,0.005,0.005,1.4,,39.8,0.002,,0.011,0.005,,0.023,2.99,,3.18,0.001,0.001,13.2,,,1.15,,2.81,0.252,,0.247,0.002,0.015,0.09,,0.11,0.002,,0.002,,,,,0.01,,0.158,0.153,,,,,7.93,,0.004,0.0004,0.0018,0.0005,0.001,,0.001,0.51,,,,0.001,0.003,2.0,3.0,,0.218,,0.25,0.005,0.005,0.001,0.005,-0.712,0.01,0.01,0.1,,0.1,4.01,,,0.001,,0.001,,,2.56,,,3.76,,280.0,9.354,268.0,,300.0,,42.8,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,,,0.005,0.05,0.11,,161.379,,,0.001,,0.001,1.03,,0.581,,0.671,0.02,,0.04,0.001,0.001,0.002,,0.022,0.2,,0.2,0.01,0.01
2024-03-18 17:17:00,24PY000226,BC07FD0005,,,,,412.0,,,,,0.075,,,0.46,,,52.5,,,0.03,,,,0.007,,,5.2,,,,0.046,30.8,,,,,2.43,,,,,,0.645,,,0.14,0.63,,,,0.72,,,0.388,,7.6,,,,1.9,,,4.0,,,4.0,,,,,,,0.131,,,,,,109.0,,,,,,,,,,,737.0,,,0.295,,,0.57,,,2.66,,,7.91,,,,,13.2,,,0.852,,,,,1.99,,,0.013,0.0909,,,0.001,,0.222,,0.183,,,,0.003,8.28,,,,0.0443,0.0066,,,0.002,2.0,,,,,,,28.2,,,,1.59,,,,,,,,,,0.36,,,,,,0.022,,,2.5,,,,,230.0,,,,119.0,20.4,,,,,,9.0,,6.04,,,,,0.008,,,0.01,,5.52,,,0.0909,,,,1.9,23.8,,,,0.548,,,1.51,,,,,0.441,,,4.7,,
2024-04-11 11:30:00,24PY000334,BC07FD0005,,,,,110.0,,,,,0.067,,,0.21,,,49.8,,,0.01,,,,0.003,,,3.4,,,,0.022,32.9,,,,,2.23,,,,,,0.153,,,0.04,0.59,,,,0.21,,,0.102,,5.0,,,,0.8,,,80.0,,,60.0,,,,,,,0.032,,,,,,116.0,,,,,,,,,,,206.0,,,0.072,,,0.14,,,2.24,,,8.24,,,,,4.71,,,0.813,,,,,0.93,,,0.006,0.0241,,,0.001,,0.123,,0.104,,12.16,,0.002,8.33,,,,0.0101,0.0022,,,0.002,2.0,,,,,,,5.8,,,,0.65,,,,,,,,,,0.31,,,,,,0.002,,,2.39,,,,,240.0,,,,129.0,19.7,,,,,,12.04,,5.0,,,,,0.007,,,0.01,,1.78,,,0.0241,,,,0.003,5.46,,,,0.57,,,0.52,,,,,0.122,,,1.2,,
2024-04-22 08:56:00,2024PNP10067,AL07AA0015,,105.0,1.3,,23.6,0.005,0.0,0.008,,0.009,0.04,,0.04,56.2,,67.4,0.001,,0.002,127.995,0.001,,0.001,3.1,,3.6,0.05,0.001,,0.001,31.4,,,5.587,,0.713,0.058,0.771,0.0,0.002,,0.038,0.001,,0.006,,0.31,0.04,,0.1,0.011,,0.037,,,,0.09,,0.11,0.102,,,0.001,0.002,,,0.05,0.001,,0.002,,0.006,0.005,0.005,0.005,0.005,20.751,,125.751,0.001,0.001,0.0,0.001,0.001,0.005,0.005,1.0,,43.4,0.002,,0.019,0.005,,0.031,1.35,,1.42,0.001,0.001,11.5,,,0.4,,1.62,0.121,,0.116,0.002,0.02,0.07,,0.1,0.002,,0.002,,,,,0.01,,0.117,0.112,,,,,7.56,,0.004,0.0003,0.0015,0.0003,0.001,,0.001,0.38,,,,0.001,0.005,1.0,2.0,,0.154,,0.178,0.005,0.005,0.001,0.005,-1.006,0.01,0.01,0.03,,0.02,4.31,,,0.001,,0.001,,0.06,1.47,,,2.472,,244.0,9.571,288.0,,301.0,,28.9,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,0.012,,0.007,0.05,0.14,,141.772,,,0.001,,0.001,1.8,,0.528,,0.575,0.02,,0.04,0.001,0.001,0.007,,0.026,0.2,,0.2,0.01,0.01
2024-04-22 10:10:00,2024PNP10068,AL07AA0023,,111.0,0.8,,20.3,0.005,0.0,0.01,,0.011,0.05,,0.06,48.5,,57.2,0.001,,0.002,135.309,0.001,,0.001,6.3,,6.5,0.05,0.001,,0.001,35.1,,,4.272,,0.653,0.07,0.723,0.0,0.001,,0.028,0.002,,0.006,,1.15,0.02,,0.08,0.011,,0.034,,,,0.13,,0.11,0.12,,,0.001,0.002,,,0.06,0.001,,0.002,,0.007,0.005,0.005,0.005,0.005,30.577,,141.577,0.001,0.001,0.0,0.001,0.001,0.005,0.005,0.9,,61.5,0.001,,0.015,0.005,,0.034,2.98,,3.04,0.001,0.001,13.1,,,1.13,,3.6,0.24,,0.234,0.002,0.017,0.1,,0.12,0.002,,0.002,,,,,0.01,,0.142,0.137,,,,,7.7,,0.004,0.0004,0.0016,0.0004,0.001,,0.001,0.5,,,,0.001,0.004,1.0,2.0,,0.235,,0.262,0.005,0.005,0.001,0.004,-0.723,0.01,0.01,0.08,,0.08,4.06,,,0.001,,0.001,,0.09,2.48,,,3.657,,279.0,9.147,279.0,,291.0,,38.8,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,0.007,,0.005,0.05,0.14,,162.382,,,0.001,,0.001,1.37,,0.686,,0.715,0.02,,0.04,0.001,0.001,0.004,,0.024,0.2,,0.2,0.01,0.01
2024-05-13 16:23:00,24PY000507,BC07FB0005,,106.0,16.4,,1600.0,,,0.051,,0.094,0.14,,1.2,45.8,,117.0,0.01,,0.12,,0.001,,0.032,4.6,,8.0,,0.01,,0.093,28.6,,,,,2.94,,,,0.022,,2.05,0.003,,0.576,,,0.1,,2.48,0.106,,1.54,,12.3,,0.58,,3.84,,,,,,,,,,,0.002,,0.448,,,,,,108.0,,,,,,,,,21.6,,3450.0,0.011,,0.853,0.04,,2.19,2.35,,4.68,,,8.78,,,3.63,,55.0,0.677,,0.616,,,0.73,,4.78,0.001,,0.023,0.142,,,0.001,,0.388,,0.222,,,0.002,0.003,8.27,,,,0.128,0.0039,0.002,,0.002,0.402,,,,,,,159.0,,0.31,,5.63,,,,,,,,0.34,,0.41,,,,0.001,,0.031,,,1.43,,,,,213.0,,73.7,,82.8,13.6,,,,,,16.0,,10.0,,,0.003,,0.054,0.01,,0.01,0.07,9.21,147.0,,0.142,,0.004,,0.006,80.0,,0.241,,0.361,0.15,,4.87,,,0.079,,1.93,0.2,,15.7,,
2024-05-14 21:30:00,24PY000497,BC07FD0005,,,,,1510.0,,,,,0.136,,,1.21,,,111.0,,,0.1,,,,0.029,,,7.0,,,,0.133,30.4,,,,,3.36,,,,,,2.0,,,0.453,0.5,,,,2.37,,,1.5,,10.1,,,,4.16,,,4.0,,,4.0,,,,,,,0.394,,,,,,108.0,,,,,,,,,,,3330.0,,,0.875,,,2.02,,,4.65,,,7.73,,,,,64.6,,,0.763,,,,,4.83,,,0.022,0.13,,,0.001,,0.378,,0.23,,9.15,,0.003,8.25,,,,0.115,0.0024,,,0.002,2.0,,,,,,,205.0,,,,4.41,,,,,,,,,,0.39,,,,,,0.038,,,2.0,,,,,221.0,,,,119.0,15.0,,,,,,15.2,,6.04,,,,,0.051,,,0.01,,9.58,,,0.13,,,,0.005,107.0,,,,0.505,,,4.73,,,,,1.66,,,15.9,,
2024-05-27 09:15:00,2024PNP10069,AL07AA0015,,87.1,4.6,,51.6,0.005,0.0,0.012,,0.013,0.04,,0.05,41.7,,49.6,0.002,,0.006,106.175,0.001,,0.001,2.7,,2.7,0.05,0.001,,0.001,26.3,,,4.324,,1.35,0.11,1.46,0.0,0.008,,0.074,0.001,,0.014,,0.18,0.03,,0.11,0.025,,0.062,,,,0.19,,0.23,0.101,,,0.002,0.003,,,0.05,0.003,,0.003,,0.014,0.005,0.005,0.005,0.005,18.382,,105.482,0.001,0.002,0.0,0.001,0.001,0.005,0.005,2.7,,68.0,0.005,,0.034,0.005,,0.045,1.06,,1.11,0.001,0.001,9.67,,,0.46,,2.82,0.108,,0.083,0.007,0.048,0.11,,0.18,0.002,,0.002,,,,,0.01,,0.12,0.115,,,,,7.59,,0.004,0.001,0.0031,0.0019,0.001,,0.001,0.35,,,,0.001,0.01,1.0,4.0,,0.147,,0.21,0.005,0.005,0.003,0.017,-0.961,0.01,0.02,0.02,,0.03,3.98,,,0.002,,0.001,,0.05,1.15,,,2.309,,203.0,9.513,204.0,,227.0,,23.3,,,0.02,0.02,,,,0.001,0.001,0.001,,0.001,0.006,,0.005,0.05,0.37,,117.687,,,0.001,,0.001,3.22,,0.332,,0.348,0.02,,0.06,0.001,0.005,0.015,,0.051,0.2,,0.2,0.02,0.04
2024-05-27 10:05:00,2024PNP10070,AL07AA0023,,77.7,7.0,,111.0,0.005,0.0,0.013,,0.012,0.05,,0.08,28.4,,36.7,0.003,,0.012,94.716,0.001,,0.002,4.1,,3.9,0.05,0.001,,0.002,25.0,,,5.209,,2.04,0.502,2.542,0.0,0.011,,0.205,0.001,,0.017,,0.26,0.04,,0.18,0.019,,0.124,,,,0.28,,0.37,0.088,,,0.002,0.006,,,0.05,0.005,,0.002,,0.026,0.005,0.005,0.005,0.005,22.931,,100.631,0.001,0.004,0.0,0.001,0.001,0.005,0.005,5.7,,179.0,0.008,,0.094,0.005,,0.13,1.61,,1.9,0.001,0.001,9.28,,,0.7,,6.69,0.139,,0.135,0.01,0.102,0.21,,0.36,0.002,,0.003,,,,,0.019,,0.149,0.13,,,,,7.46,,0.006,0.0013,0.0088,0.0032,0.001,,0.001,0.39,,,,0.002,0.025,11.0,13.0,,0.219,,0.322,0.005,0.005,0.005,0.027,-1.178,0.01,0.04,0.05,,0.07,3.49,,,0.001,,0.001,,0.06,1.35,,,2.824,,198.0,9.816,176.0,,187.0,,26.4,,,0.02,0.02,,,,0.001,0.004,0.001,,0.001,0.017,,0.007,0.05,0.95,,113.23,,,0.001,,0.001,5.88,,0.329,,0.341,0.03,,0.13,0.001,0.01,0.019,,0.105,0.3,,0.3,0.03,0.04
2024-06-11 19:50:00,24PY000641,BC07FD0005,,,,,346.0,,,,,0.102,,,0.47,,,72.6,,,0.03,,,,0.008,,,6.0,,,,0.04,33.3,,,,,2.2,,,,,,0.45,,,0.121,0.5,,,,0.63,,,0.292,,7.0,,,,1.32,,,19.0,,,19.0,,,,,,,0.093,,,,,,118.0,,,,,,,,,,,627.0,,,0.21,,,0.41,,,3.38,,,8.46,,,,,12.7,,,1.16,,,,,1.4,,,0.01,0.0317,,,0.001,,0.13,,0.096,,11.41,,0.002,8.34,,,,0.0289,0.002,,,0.002,2.0,,,,,,,21.8,,,,1.42,,,,,,,,,,0.48,,,,,,0.011,,,2.0,,,,,238.0,,,,136.0,18.7,,,,,,18.0,,13.0,,,,,0.016,,,0.01,,3.95,,,0.0317,,,,0.003,16.0,,,,0.509,,,1.42,,,,,0.393,,,3.3,,
2024-06-24 09:01:00,2024PNP10071,AL07AA0015,,73.3,135.0,,902.0,0.006,0.0,0.013,,0.021,0.07,,0.27,32.8,,46.0,0.013,,0.065,89.353,0.001,,0.013,2.1,,2.6,0.05,0.002,,0.005,22.8,,,2.887,,0.58,2.28,2.86,0.0,0.208,,1.32,0.025,,0.157,,0.13,0.19,,1.22,0.136,,0.931,,,,0.29,,1.29,0.102,,,0.008,0.037,,,0.06,0.035,,0.039,,0.249,0.008,0.027,0.005,0.005,15.58,,88.88,0.005,0.024,0.0,0.001,0.002,0.005,0.005,246.0,,1630.0,0.09,,0.579,0.165,,1.09,1.2,,2.7,0.001,0.008,7.76,,,7.8,,46.5,0.108,,0.102,0.12,0.754,0.3,,1.55,0.003,,0.012,,,,,0.066,,0.182,0.116,,,,,7.69,,0.054,0.0004,0.0549,0.0008,0.001,,0.001,0.28,,,,0.028,0.176,126.0,130.0,,0.296,,1.25,0.005,0.005,0.033,0.205,-0.992,0.06,0.36,0.02,,0.03,2.8,,,0.001,,0.002,,0.04,0.82,,,1.961,,176.0,9.673,186.0,,216.0,,20.5,,,0.02,0.02,,,,0.004,0.025,0.002,,0.007,0.009,,0.005,0.98,5.54,,99.582,,,0.001,,0.002,51.9,,0.269,,0.301,0.15,,0.79,0.009,0.052,0.12,,0.663,0.5,,3.3,0.03,0.11
2024-06-24 09:55:00,2024PNP10072,AL07AA0023,,66.3,216.0,,538.0,0.005,0.0,0.014,,0.018,0.11,,0.2,30.1,,36.8,0.016,,0.039,80.82,0.004,,0.008,2.7,,3.0,0.05,0.003,,0.005,30.6,,,3.0,,0.773,1.41,2.183,0.0,0.341,,0.838,0.037,,0.09,,0.94,0.26,,0.66,0.257,,0.573,,,,0.43,,0.86,0.088,,,0.012,0.027,,,0.06,0.062,,0.054,,0.128,0.009,0.012,0.005,0.005,57.454,,123.754,0.005,0.014,0.0,0.001,0.001,0.005,0.005,390.0,,1010.0,0.153,,0.373,0.303,,0.722,1.86,,2.56,0.002,0.004,11.5,,,15.0,,33.9,0.122,,0.123,0.185,0.461,0.55,,1.12,0.003,,0.007,,,,,0.061,,0.181,0.12,,,,,7.63,,0.034,0.0021,0.0387,0.0046,0.001,,0.001,0.4,,,,0.044,0.112,64.0,67.0,,0.454,,0.909,0.005,0.005,0.053,0.127,-0.957,0.06,0.15,0.05,,0.05,3.42,,,0.001,,0.002,,0.05,1.25,,,2.143,,176.0,9.544,166.0,,178.0,,29.6,,,0.02,0.02,,,,0.007,0.016,0.003,,0.005,0.006,,0.005,1.27,3.58,,117.94,,,0.004,,0.001,20.8,,0.247,,0.295,0.19,,0.45,0.012,0.029,0.178,,0.366,0.8,,2.1,0.04,0.08
2024-07-12 10:18:00,24PY000807,BC07FD0005,,,,,262.0,,,,,0.09,,,0.37,,,58.6,,,0.02,,,,0.005,,,4.0,,,,0.035,32.8,,,,,2.5,,,,,,0.33,,,0.077,0.5,,,,0.44,,,0.216,,5.0,,,,1.05,,,,,,,,,,,,,0.069,,,,,,113.0,,,,,,,,,,,497.0,,,0.148,,,0.29,,,2.54,,,7.63,,,,,10.4,,,1.04,,,,,1.31,,,0.008,0.0457,,,0.001,,0.16,,0.14,,10.87,,0.002,8.35,,,,0.02,0.002,,,0.002,2.0,,,,,,,112.0,,,,1.05,,,,,,,,,,0.41,,,,,,0.006,,,2.0,,,,,221.0,,,,120.0,18.5,,,,,,,,15.0,,,,,0.007,,,0.01,,3.75,,,0.0457,,,,0.003,12.0,,,,0.472,,,1.1,,,,,0.285,,,2.2,,
