DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,2-(N-ETHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-ETFOSE),2-(N-METHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-MEFOSE),4:2 FLUOROTELOMERSULFONATE (4:2 FTS),4:2 FLUOROTELOMERSULFONATE-13C2 (4:2 FTS-13C2),6:2 FLUOROTELOMERSULFONATE (6:2 FTS),6:2 FLUOROTELOMERSULFONATE-13C2 (6:2 FTS-13C2),8:2 FLUOROTELOMERSULFONATE (8:2 FTS),8:2 FLUOROTELOMERSULFONATE-13C2 (8:2 FTS-13C2),ALKALINITY GRAN CACO3,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH TOTAL RECOVERABLE,BISPHENOL A,BISPHENOL E,BISPHENOL F,BISPHENOL S,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,ETFOSAA-D5,FLUORIDE DISSOLVED,GALLIUM TOTAL RECOVERABLE,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM TOTAL RECOVERABLE,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MEFOSAA-D3,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,N-ETFOSA-D5,N-ETHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (ETFOSAA),N-ETHYLPERFLUORO-1-OCTANESULFONAMIDE (N-ETFOSA),N-METHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (MEFOSAA),N-METHYLPERFLUORO-1-OCTANESULFONAMIDE (N-MEFOSA),N-METHYLPERFLUOROOCTANESULFONAMIDE-D3 (MEFOSA-D3),NET-FOSE-D9,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,NME-FOSE-D7,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PERFLUOROBUTANESULFONATE (PFBS),PERFLUOROBUTANESULFONATE-13C3 (PFBS-1-13C3),PERFLUOROBUTANOATE (PFBA),PERFLUOROBUTANOATE-13C4 (PFBA-13C4),PERFLUORODECANESULFONATE (PFDS),PERFLUORODECANOATE (PFDA),PERFLUORODECANOATE-13C6 (PFDA-13C6),PERFLUORODODECANESULFONATE (PFDOS),PERFLUORODODECANOATE (PFDOA),PERFLUORODODECANOATE-13C2 (PFDOA-13C2),PERFLUOROHEPTANESULFONATE (PFHPS),PERFLUOROHEPTANOATE (PFHPA),PERFLUOROHEPTANOATE-13C4 (PFHPA-13C4),PERFLUOROHEXANESULFONATE (PFHXS)  ,PERFLUOROHEXANESULFONATE-13C3 (PFHXS-1-13C3),PERFLUOROHEXANOATE (PFHXA),PERFLUOROHEXANOATE-13C5 (PFHXA-13C5),PERFLUORONONANESULFONATE (PFNS),PERFLUORONONANOATE (PFNA),PERFLUORONONANOATE-13C9 (PFNA-13C9),PERFLUOROOCTANE SULFONAMIDE (PFOSA OU FOSA),PERFLUOROOCTANE SULFONATE (PFOS),PERFLUOROOCTANESULFONAMIDE-13C8 (PFOSA-13C8 OU FOSA-13C8),PERFLUOROOCTANESULFONATE-13C8 (PFOS-1-13C8),PERFLUOROOCTANOATE (PFOA),PERFLUOROOCTANOATE-13C8 (PFOA-13C8),PERFLUOROPENTANESULFONATE (PFPES),PERFLUOROPENTANOATE (PFPEA),PERFLUOROPENTANOATE-13C5 (PFPEA-13C5),PERFLUOROTETRADECANOATE (PFTEDA),PERFLUOROTETRADECANOATE-13C2 (PFTEDA-13C2),PERFLUOROTRIDECANOATE (PFTRDA),PERFLUOROUNDECANOATE (PFUNA),PERFLUOROUNDECANOATE-13C7 (PFUNA),PH,PH (FIELD),PHOSPHORUS TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,RUBIDIUM TOTAL RECOVERABLE,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE
2007-01-31 12:30:00,2007-AT0506-0001,NB01AR0151,,,,,,,,,11.28,,20.0,13.3,8.9,,,,0.1,0.1,,,0.3,0.3,,,,2.1,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.4,,,,4.4,2.8,4.4,,1.8,0.6,0.4,,,0.1,0.1,,,12.0,,,,,,,,33.8,,0.5,0.4,,,0.01,,,,0.02,0.02,,,,0.1,0.1,,,,0.63,,,,5.4,5.3,,,,,0.1,,,,,,,,,,0.3,0.1,,,,,,0.2,,,,102.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,6.62,0.005,,0.33,,,,,,,,,,0.1,,,,1.49,,,,52.5,35.3,,22.3,,,2.4,,0.3,,,,,,,,,,0.2,,,0.3,4.7,,,,,0.1,0.1,,,0.8,0.3,,
2007-01-31 15:30:00,2007-AT0506-0003,NB01AR0021,,,,,,,,,10.83,,20.0,118.9,117.7,,,,0.1,0.1,,,0.3,0.4,,,,7.7,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.41,,,,9.7,2.6,9.0,,4.4,0.5,0.4,,,0.1,0.1,,,65.0,,,,,,,,,,0.6,0.4,,,0.05,,,,0.17,0.19,,,,0.2,0.2,,,,0.72,,,,39.5,40.7,,,,,0.1,,,,,,,,,,0.7,0.5,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17,,0.017,,0.75,,,,,,,,,,0.1,,,,5.69,,,,2.0,58.1,,19.2,,,7.5,,,,,,,,,,,,1.8,,,0.6,,,,,,0.7,0.7,,,2.8,1.8,,
2007-03-13 12:00:00,2007-AT0506-0008,NB01AR0151,,,,,,,,,11.33,,20.0,6.5,9.4,,,,0.1,0.1,,,0.3,0.3,,,,2.2,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.46,,,,3.2,2.9,4.5,,1.8,0.4,0.4,,,0.1,0.1,,,7.0,,,,,,,,32.8,,0.3,0.2,,,0.01,,,,0.02,0.02,,,,0.1,0.1,,,,0.65,,,,0.8,4.0,,,,,0.1,,,,,,,,,,0.1,0.2,,,,,,0.19,,,14.12,99.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,6.28,0.006,,0.33,,,,,,,,,,0.1,,,,1.54,,,,1.0,37.0,,24.1,,,2.38,,0.87,,,,,,,,,,0.2,,,0.2,0.0,,,,,0.1,0.1,,,0.3,0.3,,
2007-03-13 12:00:00,2007-AT0506-0007,NB01AR0021,,,,,,,,,15.31,,20.0,83.7,120.5,,,,0.1,0.1,,,0.3,0.4,,,,6.4,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.24,,,,7.2,4.0,8.1,,5.2,0.4,0.4,,,0.1,0.1,,,53.0,,,,,,,,,,0.3,0.3,,,0.05,,,,0.08,0.15,,,,0.1,0.3,,,,0.69,,,,25.6,31.8,,,,,0.1,,,,,,,,,,0.4,0.5,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,,0.015,,1.43,,,,,,,,,,0.1,,,,10.2,,,,1.0,79.5,,19.9,,,10.39,,,,,,,,,,,,1.3,,,1.1,,,,,,0.6,0.7,,,1.3,1.8,,
2007-04-19 11:30:00,2007-AT0506-0009,NB01AR0151,,,,,,,,,10.82,,20.0,8.6,12.4,,,,0.1,0.1,,,0.2,0.2,,,,2.2,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.28,,,,3.4,2.9,4.5,,1.6,0.4,0.4,,,0.1,0.1,,,10.0,,,,,,,,32.1,,0.3,0.2,,,0.01,,,,0.02,0.02,,,,0.1,0.1,,,,0.66,,,,1.0,3.2,,,,,0.1,,,,,,,,,,0.1,0.1,,,,,,0.2,0.15,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34,7.15,0.005,,0.32,,,,,,,,,,0.1,,,,1.43,,,,2.0,34.6,,22.8,,,2.33,,2.31,,,,,,,,,,0.2,,,0.3,0.1,,,,,0.1,0.1,,,0.3,0.3,,
2007-04-19 12:30:00,2007-AT0506-0011,NB01AR0021,,,,,,,,,6.25,,20.0,76.4,111.5,,,,0.1,0.1,,,0.1,0.3,,,,3.7,,,,0.1,,,,,,,,,,,0.1,0.1,,,2.4,,,,5.6,1.8,6.4,,2.2,0.4,0.4,,,0.1,0.1,,,37.0,,,,,,,,24.9,,0.4,0.2,,,0.01,,,,0.07,0.1,,,,0.1,0.2,,,,0.54,,,,18.0,36.7,,,,,0.1,,,,,,,,,,0.3,0.3,,,,,,0.24,0.22,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,7.02,0.013,,0.35,,,,,,,,,,0.1,,,,1.96,,,,2.0,27.8,,11.7,,,2.47,,,,,,,,,,,,1.8,,,1.0,1.94,,,,,0.2,0.3,,,1.2,0.3,,
2007-05-08 15:20:00,2007-AT0506-0012,NB01AJ0008,,,,,,,,,94.0,,95.2,11.4,37.6,,,,0.1,0.1,,,0.3,0.2,,,,10.8,,,,0.1,,,,,,,,,,,0.1,0.1,,,39.54,,,,2.9,25.3,4.1,,5.7,0.7,0.4,,,0.1,0.1,,,15.0,,,,,,,,223.8,,0.4,0.6,,,0.49,,,,0.02,0.05,,,,0.1,0.1,,,,3.0,,,,6.6,16.2,,,,,0.1,,,,,,,,,,0.2,0.2,,,,,,0.68,0.66,,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,7.64,0.015,,0.85,,,,,,,,,,0.1,,,,3.18,,,,2.0,235.0,,250.3,,,7.3,,11.21,,,,,,,,,,0.7,,,1.6,2.1,,,,,0.2,0.2,,,0.3,0.3,,
2007-05-09 09:50:00,2007-AT0506-0014,NB01AR0151,,,,,,,,,10.61,,20.0,10.9,16.4,,,,0.1,0.1,,,0.3,0.2,,,,2.1,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.2,,,,3.5,2.7,4.4,,1.5,0.4,0.4,,,0.1,0.1,,,13.0,,,,,,,,32.1,,0.4,0.2,,,0.01,,,,0.02,0.02,,,,0.1,0.1,,,,0.62,,,,0.6,4.1,,,,,0.1,,,,,,,,,,0.3,0.1,,,,,,0.18,0.16,,12.35,107.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26,6.8,0.004,,0.3,,,,,,,,,,0.1,,,,1.39,,,,2.0,34.5,,22.1,,,2.2,,9.2,,,,,,,,,,0.3,,,0.3,0.6,,,,,0.1,0.1,,,0.9,0.3,,
2007-05-09 11:35:00,2007-AT0506-0015,NB01AR0021,,,,,,,,,9.06,,20.0,70.6,97.9,,,,0.1,0.1,,,0.3,0.2,,,,4.6,,,,0.1,,,,,,,,,,,0.1,0.1,,,3.08,,,,6.6,2.5,7.1,,2.9,0.4,0.4,,,0.1,0.1,,,50.0,,,,,,,,45.2,,0.8,0.4,,,0.02,,,,0.06,0.1,,,,0.3,0.1,,,,0.55,,,,16.8,24.3,,,,,0.1,,,,,,,,,,0.6,0.4,,,,,,0.26,0.29,,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91,7.22,0.012,,0.71,,,,,,,,,,0.1,,,,5.24,,,,2.0,45.4,,16.2,,,6.5,,11.52,,,,,,,,,,1.0,,,0.8,0.8,,,,,0.4,0.5,,,6.3,10.8,,
2007-06-13 07:50:00,2007-AT0506-0016,NB01AJ0008,,,,,,,,,131.3,,132.2,6.0,16.8,,,,0.1,0.1,,,0.5,0.5,,,,14.4,,,,0.1,,,,,,,,,,,0.1,0.1,,,56.0,,,,4.2,35.6,4.4,,8.6,0.5,0.4,,,0.1,0.1,,,14.0,,,,,,,,307.6,,0.6,0.7,,,0.28,,,,0.02,0.05,,,,0.1,0.1,,,,4.39,,,,19.5,32.1,,,,,0.1,,,,,,,,,,0.3,0.3,,,,,,0.55,0.47,,8.26,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,7.87,0.011,,1.12,,,,,,,,,,0.1,,,,4.71,,,,2.0,313.0,,371.6,,,8.3,,17.38,,,,,,,,,,0.4,,,0.7,1.2,,,,,0.5,0.2,,,0.7,0.3,,
2007-06-13 10:10:00,2007-AT0506-0017,NB01AR0151,,,,,,,,,10.05,,20.0,7.5,11.1,,,,0.1,0.1,,,0.3,0.2,,,,1.9,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.42,,,,4.5,2.7,4.1,,1.7,0.4,0.4,,,0.1,0.1,,,15.0,,,,,,,,33.6,,0.3,0.4,,,0.01,,,,0.02,0.02,,,,0.1,0.1,,,,0.62,,,,0.6,4.0,,,,,0.1,,,,,,,,,,0.2,0.1,,,,,,0.19,0.16,,10.05,102.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,7.88,0.004,,0.32,,,,,,,,,,0.1,,,,1.48,,,,2.0,35.1,,21.3,,,2.2,,16.03,,,,,,,,,,0.2,,,0.2,0.0,,,,,0.3,0.1,,,0.5,0.3,,
2007-06-13 11:50:00,2007-AT0506-0019,NB01AR0021,,,,,,,,,11.28,,20.0,64.4,74.9,,,,0.1,0.1,,,0.5,0.4,,,,8.8,,,,0.1,,,,,,,,,,,0.1,0.1,,,5.54,,,,8.2,3.2,8.0,,6.8,0.4,0.4,,,0.1,0.1,,,51.0,,,,,,,,70.8,,0.5,0.6,,,0.06,,,,0.08,0.13,,,,0.1,0.2,,,,0.74,,,,43.2,56.2,,,,,0.1,,,,,,,,,,0.5,0.4,,,,,,0.39,0.38,,8.83,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43,7.56,0.023,,0.69,,,,,,,,,,0.1,,,,7.35,,,,2.0,72.4,,19.9,,,7.3,,,,,,,,,,,,0.8,,,1.2,2.4,,,,,0.7,0.5,,,3.9,3.8,,
2007-07-10 11:45:00,2007-AT0506-0020,NB01AR0151,,,,,,,,,10.44,,20.0,,9.7,,,,,0.1,,,,0.3,,,,2.2,,,,0.1,,,,,,,,,,,,0.1,,,4.42,,,,,3.1,4.2,,1.7,,0.4,,,,0.1,,,13.0,,,,,,,,34.8,,,0.3,,,0.01,,,,,0.02,,,,,0.1,,,,0.62,,,,,8.2,,,,,0.1,,,,,,,,,,,0.1,,,,,,0.22,,,8.73,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,7.42,0.007,,0.34,,,,,,,,,,0.1,,,,1.38,,,,2.0,34.7,,21.3,,,2.2,,19.17,,,,,,,,,,0.2,,,0.6,0.9,,,,,,0.1,,,,0.4,,
2007-07-11 08:35:00,2007-AT0506-0021,NB01AJ0008,,,,,,,,,120.5,,121.6,,61.7,,,,,0.1,,,,0.7,,,,13.4,,,,0.1,,,,,,,,,,,,0.1,,,48.6,,,,,30.5,5.6,,7.3,,0.8,,,,0.1,,,15.0,,,,,,,,274.7,,,0.9,,,0.36,,,,,0.16,,,,,0.2,,,,3.78,,,,,66.7,,,,,0.1,,,,,,,,,,,0.3,,,,,,0.52,,,8.3,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,7.77,0.028,,1.0,,,,,,,,,,0.1,,,,3.83,,,,11.7,274.0,,338.2,,,5.93,,18.74,,,,,,,,,,1.3,,,3.0,12.5,,,,,,0.3,,,,0.7,,
2007-07-11 11:30:00,2007-AT0506-0023,NB01AR0021,,,,,,,,,12.59,,20.0,,101.6,,,,,0.1,,,,0.5,,,,9.8,,,,0.1,,,,,,,,,,,,0.1,,,5.27,,,,,3.3,6.9,,6.3,,0.5,,,,0.1,,,36.0,,,,,,,,64.0,,,0.6,,,0.11,,,,,0.16,,,,,0.2,,,,0.71,,,,,53.0,,,,,0.1,,,,,,,,,,,0.5,,,,,,0.33,,,8.35,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,7.43,0.024,,1.04,,,,,,,,,,0.1,,,,7.77,,,,2.0,75.6,,22.3,,,9.78,,21.77,,,,,,,,,,1.2,,,1.7,3.4,,,,,,0.5,,,,4.3,,
2007-07-25 10:58:00,2007-AT0506-0031,NB01AJ0008,,,,,,,,,138.3,,138.9,5.6,19.3,,,,0.1,0.1,,,0.8,1.0,,,,14.3,,,,0.1,,,,,,,,,,,0.1,0.1,,,52.48,,,,5.0,33.9,5.6,,9.3,0.5,1.7,,,0.1,0.1,,,20.0,,,,,,,,,,0.7,0.8,,,0.18,,,,0.02,0.07,,,,0.1,0.1,,,,4.51,,,,21.6,40.6,,,,,0.1,,,,,,,,,,0.3,0.3,,,,,,0.52,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43,,0.019,,1.21,,,,,,,,,,0.1,,,,4.9,,,,2.0,307.0,,373.0,,,6.3,,,,,,,,,,,,0.4,,,1.5,,,,,,0.3,0.3,,,2.0,1.0,,
2007-07-25 14:15:00,2007-AT0506-0030,NB01AR0151,,,,,,,,,10.76,,20.0,48.9,9.7,,,,0.1,0.1,,,0.4,0.3,,,,2.2,,,,0.1,,,,,,,,,,,1.8,0.1,,,4.47,,,,3.9,3.0,3.6,,1.7,0.5,0.4,,,0.1,0.1,,,15.0,,,,,,,,,,6.1,0.3,,,0.02,,,,0.16,0.02,,,,2.0,0.1,,,,0.64,,,,8.1,6.0,,,,,0.1,,,,,,,,,,1.4,0.2,,,,,,0.17,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45,,0.004,,0.32,,,,,,,,,,0.1,,,,1.41,,,,2.1,35.8,,20.9,,,2.2,,,,,,,,,,,,0.1,,,0.4,,,,,,0.2,0.1,,,41.8,0.3,,
2007-08-20 17:25:00,2007-AT0506-0035,NB01AJ0008,,,,,,,,,138.7,,139.5,3.9,13.9,,,,0.1,0.1,,,0.7,0.9,,,,12.4,,,,0.1,,,,,,,,,,,0.1,0.1,,,54.34,,,,3.5,36.7,5.9,,10.8,0.4,1.0,,,0.1,0.1,,,18.0,,,,,,,,,,0.4,0.7,,,0.09,,,,0.02,0.06,,,,0.1,0.1,,,,4.94,,,,8.4,17.1,,,,,0.1,,,,,,,,,,0.3,0.3,,,,,,0.32,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41,,0.009,,1.45,,,,,,,,,,0.1,,,,5.66,,,,2.0,314.0,,413.0,,,7.38,,,,,,,,,,,,0.5,,,1.0,,,,,,0.2,0.2,,,0.3,0.6,,
2007-08-21 09:20:00,2007-AT0506-0034,NB01AR0151,,,,,,,,,10.93,,20.0,3.8,9.5,,,,0.1,0.1,,,0.3,0.3,,,,2.2,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.51,,,,3.1,3.0,4.4,,1.7,0.4,0.4,,,0.1,0.1,,,17.0,,,,,,,,34.9,,0.2,0.3,,,0.02,,,,0.02,0.02,,,,0.1,0.1,,,,0.65,,,,0.5,4.9,,,,,0.1,,,,,,,,,,0.1,0.2,,,,,,0.16,0.12,,9.08,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,8.58,0.004,,0.33,,,,,,,,,,0.1,,,,1.43,,,,2.0,36.1,,23.4,,,2.21,,19.1,,,,,,,,,,0.1,,,0.5,0.0,,,,,0.1,0.1,,,0.4,0.5,,
2007-08-21 10:45:00,2007-AT0506-0032,NB01AR0021,,,,,,,,,15.73,,20.0,56.7,104.7,,,,0.1,0.1,,,0.5,0.5,,,,13.5,,,,0.1,,,,,,,,,,,0.1,0.1,,,6.82,,,,5.8,4.0,6.4,,8.8,0.4,0.6,,,0.1,0.1,,,36.0,,,,,,,,70.8,,0.3,0.5,,,0.14,,,,0.08,0.17,,,,0.1,0.1,,,,0.77,,,,27.3,45.0,,,,,0.1,,,,,,,,,,0.4,0.5,,,,,,0.38,0.32,,9.01,100.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,7.52,0.026,,1.19,,,,,,,,,,0.1,,,,10.42,,,,2.0,97.0,,26.9,,,12.57,,20.53,,,,,,,,,,1.9,,,2.0,4.0,,,,,0.5,0.6,,,2.0,2.4,,
2007-09-13 17:35:00,2007-AT0506-0039,NB01AJ0008,,,,,,,,,141.8,,142.5,2.8,8.4,,,,0.1,0.1,,,0.6,0.7,,,,11.4,,,,0.1,,,,,,,,,,,0.1,0.1,,,55.62,,,,3.2,35.3,5.5,,11.5,0.8,1.0,,,0.1,0.1,,,8.0,,,,,,,,315.2,,0.4,0.6,,,0.07,,,,0.02,0.1,,,,0.1,0.1,,,,4.95,,,,7.2,13.3,,,,,0.1,,,,,,,,,,0.2,0.3,,,,,,0.28,0.26,,11.77,116.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43,8.16,0.006,,1.49,,,,,,,,,,0.1,,,,5.88,,,,2.0,321.0,,403.4,,,7.57,,14.63,,,,,,,,,,0.3,,,0.6,0.5,,,,,0.2,0.2,,,0.3,0.3,,
2007-09-14 09:25:00,2007-AT0506-0037,NB01AR0151,,,,,,,,,10.73,,20.0,2.6,6.4,,,,0.1,0.1,,,0.2,0.4,,,,2.2,,,,0.1,,,,,,,,,,,0.1,0.1,,,4.46,,,,2.9,3.1,4.3,,1.7,0.4,0.4,,,0.1,0.1,,,8.0,,,,,,,,34.8,,0.2,0.3,,,0.02,,,,0.02,0.02,,,,0.1,0.1,,,,0.64,,,,0.4,4.5,,,,,0.1,,,,,,,,,,0.1,0.1,,,,,,0.18,0.17,,9.12,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,7.87,0.004,,0.32,,,,,,,,,,0.1,,,,1.41,,,,2.0,36.0,,22.9,,,2.32,,17.11,,,,,,,,,,0.1,,,0.4,0.0,,,,,0.1,0.1,,,0.4,0.3,,
2007-09-14 11:15:00,2007-AT0506-0036,NB01AR0021,,,,,,,,,13.5,,20.0,36.9,50.5,,,,0.1,0.1,,,0.4,0.5,,,,11.7,,,,0.1,,,,,,,,,,,0.1,0.1,,,5.63,,,,5.6,3.6,6.2,,7.4,0.4,0.4,,,0.1,0.1,,,21.0,,,,,,,,83.4,,0.2,0.6,,,0.11,,,,0.05,0.11,,,,0.1,0.1,,,,0.7,,,,17.0,35.6,,,,,0.1,,,,,,,,,,0.3,0.4,,,,,,0.33,0.34,,9.34,100.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.45,7.33,0.018,,1.17,,,,,,,,,,0.1,,,,9.22,,,,2.0,85.2,,24.0,,,11.35,,,,,,,,,,,,0.6,,,0.7,0.6,,,,,0.5,0.5,,,2.0,2.9,,
2007-10-24 08:40:00,2007-AT0506-0043,NB01AJ0008,,,,,,,,,131.4,,131.9,3.4,24.7,,,,0.1,0.1,,,0.6,0.6,,,,12.4,,,,0.1,,,,,,,,,,,0.1,0.1,,,53.13,,,,4.5,32.2,6.4,,10.3,0.4,0.5,,,0.1,0.1,,,22.0,,,,,,,,296.0,,0.5,0.8,,,0.17,,,,0.02,0.1,,,,0.1,0.1,,,,4.39,,,,11.8,22.5,,,,,0.1,,,,,,,,,,0.2,0.4,,,,,,0.39,0.47,,9.87,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32,7.66,0.01,,1.66,,,,,,,,,,0.1,,,,5.09,,,,2.2,301.0,,329.0,,,8.6,,10.78,,,,,,,,,,0.5,,,0.3,1.5,,,,,0.2,0.2,,,0.3,0.3,,
